event_index,event_time,phase_idx,A_before_tr,Lambda_i,A_minus_Lambda,h_mean_since_last_event,period
653.0,0.000335922000000003,1.0,3.17310747975948e-10,3e-10,1.7310747975948026e-11,0.001018850971002248,4.820000000029813e-07
654.0,0.000336922,3.0,3.19269717185998e-10,3e-10,1.926971718599801e-11,0.0009857177863889543,9.999999999970428e-07
655.0,0.000337404,0.0,3.06935292391065e-10,3e-10,6.935292391065015e-12,0.0009870634119737826,4.819999999999998e-07
656.0,0.00033796,1.0,3.4521866158557e-10,3e-10,4.521866158556999e-11,0.000885592497472779,5.559999999999723e-07
657.0,0.000338442000000003,2.0,3.82588139445942e-10,3e-10,8.258813944594203e-11,0.0011612901585253148,4.820000000029813e-07
658.0,0.000338924000000003,3.0,3.62726815539684e-10,3e-10,6.272681553968399e-11,0.0011133788337573188,4.819999999999998e-07
659.0,0.000339406000000003,0.0,3.55635108469894e-10,3e-10,5.563510846989398e-11,0.0010963795098609215,4.819999999999998e-07
660.0,0.000339888000000003,1.0,3.17705856682912e-10,3e-10,1.770585668291201e-11,0.0010300168642007287,4.819999999999998e-07
661.0,0.0003404,2.0,3.059267475358e-10,3e-10,5.926747535800001e-12,0.0009115970179180794,5.119999999970027e-07
662.0,0.00034096,3.0,3.40199046876284e-10,3e-10,4.0199046876284024e-11,0.0008795034911769313,5.600000000000353e-07
663.0,0.000341442000000003,0.0,4.17653630545517e-10,3e-10,1.1765363054551702e-10,0.0012428790610650483,4.820000000029813e-07
664.0,0.000341924000000003,1.0,4.08666470365299e-10,3e-10,1.0866647036529903e-10,0.0012132736326916252,4.819999999999998e-07
665.0,0.000342406000000003,2.0,3.88796179675465e-10,3e-10,8.879617967546498e-11,0.0011878715086234223,4.819999999999998e-07
666.0,0.000342888000000003,3.0,3.56194759322824e-10,3e-10,5.619475932282399e-11,0.0011181521200364255,4.819999999999998e-07
667.0,0.000343370000000003,0.0,3.25696495734198e-10,3e-10,2.5696495734197988e-11,0.0010384650820137638,4.819999999999998e-07
668.0,0.00034388,1.0,3.15247595695793e-10,3e-10,1.5247595695793015e-11,0.0009283416385120653,5.099999999970254e-07
669.0,0.00034448,2.0,3.48882025251017e-10,3e-10,4.888202525101702e-11,0.000816649013886487,5.999999999999604e-07
670.0,0.000344962,3.0,4.83594535913453e-10,3e-10,1.83594535913453e-10,0.001396546141721389,4.819999999999998e-07
671.0,0.000345444,0.0,5.00148733683447e-10,3e-10,2.0014873368344696e-10,0.001430455664074043,4.819999999999998e-07
672.0,0.000345926,1.0,5.00085682466633e-10,3e-10,2.00085682466633e-10,0.0014357358742459786,4.819999999999998e-07
673.0,0.00034689,3.0,4.46849526745627e-10,3e-10,1.4684952674562703e-10,0.0013343252122017524,9.639999999999996e-07
674.0,0.000347372,0.0,4.22843458383735e-10,3e-10,1.22843458383735e-10,0.0012638383054770456,4.819999999999998e-07
675.0,0.000347854,1.0,3.84258863197821e-10,3e-10,8.425886319782102e-11,0.001192731433941375,4.819999999999998e-07
676.0,0.000348336,2.0,3.11728802020945e-10,3e-10,1.1728802020944977e-11,0.0010287927257739524,4.819999999999998e-07
677.0,0.00034888,3.0,3.2936432668479e-10,3e-10,2.936432668479002e-11,0.0008988708716501187,5.440000000000002e-07
678.0,0.0003494,0.0,3.32595355109869e-10,3e-10,3.259535510986898e-11,0.0009569240505536014,5.200000000000018e-07
679.0,0.000349882,1.0,3.42844933400815e-10,3e-10,4.284493340081502e-11,0.0010858516328384115,4.819999999999998e-07
680.0,0.0003504,2.0,3.40719652997998e-10,3e-10,4.071965299799798e-11,0.0009732688210882006,5.180000000000245e-07
681.0,0.000350882000000003,3.0,3.47318861972377e-10,3e-10,4.7318861972377e-11,0.0010995348501673336,4.820000000029813e-07
682.0,0.00035188,1.0,3.30180017957214e-10,3e-10,3.018001795721402e-11,0.0009884650117128406,9.979999999970113e-07
683.0,0.0003524,2.0,3.3942823344524e-10,3e-10,3.942823344523999e-11,0.0009687918907197626,5.200000000000018e-07
684.0,0.000352882000000003,3.0,3.57047531848551e-10,3e-10,5.704753184855101e-11,0.0011111216329316477,4.820000000029813e-07
685.0,0.000353364000000003,0.0,3.39681117419649e-10,3e-10,3.9681117419648995e-11,0.0010746144655757424,4.819999999999998e-07
686.0,0.000353846000000003,1.0,3.11689774155533e-10,3e-10,1.1689774155532986e-11,0.0010083159344803007,4.819999999999998e-07
687.0,0.0003544,2.0,3.37620558878432e-10,3e-10,3.7620558878431994e-11,0.0008929978365563142,5.539999999970135e-07
688.0,0.000354882,3.0,3.59983770443678e-10,3e-10,5.9983770443678e-11,0.0011209549671245627,4.819999999999998e-07
689.0,0.000355364,0.0,3.47597903945419e-10,3e-10,4.7597903945419005e-11,0.0010795677998031812,4.819999999999998e-07
690.0,0.00035636,2.0,3.13089407495218e-10,3e-10,1.3089407495218018e-11,0.0009757027594462417,9.960000000000155e-07
691.0,0.00035688,3.0,3.14453096210644e-10,3e-10,1.4453096210643989e-11,0.0009280891149589125,5.200000000000018e-07
692.0,0.000357362000000003,0.0,3.31206534913405e-10,3e-10,3.1206534913405006e-11,0.0010659733047650645,4.820000000029813e-07
693.0,0.000357844000000003,1.0,3.12571845168554e-10,3e-10,1.2571845168554012e-11,0.001011324267153437,4.819999999999998e-07
694.0,0.00035836,2.0,3.09351383403826e-10,3e-10,9.35138340382601e-12,0.0009195276072505656,5.159999999970115e-07
695.0,0.00035888,3.0,3.26700810806144e-10,3e-10,2.6700810806144025e-11,0.0009515970953131789,5.200000000000018e-07
696.0,0.000359362000000003,0.0,3.43371538007762e-10,3e-10,4.337153800776203e-11,0.0010888038235081926,4.820000000029813e-07
697.0,0.000359844000000003,1.0,3.30317823886519e-10,3e-10,3.031782388651898e-11,0.0010500085458882708,4.819999999999998e-07
698.0,0.00036036,2.0,3.36487099164193e-10,3e-10,3.648709916419298e-11,0.0009618872223922135,5.159999999970115e-07
699.0,0.000360842000000003,3.0,3.11553950733049e-10,3e-10,1.1553950733049004e-11,0.0010124962986886679,4.820000000029813e-07
700.0,0.00036136,0.0,3.22930055090211e-10,3e-10,2.2930055090211004e-11,0.0009287641061627701,5.17999999997043e-07
701.0,0.00036188,1.0,3.379738100232e-10,3e-10,3.7973810023200026e-11,0.000975148430936962,5.200000000000018e-07
702.0,0.000362362,2.0,3.78344164142204e-10,3e-10,7.834416414220399e-11,0.0011639727241228846,4.819999999999998e-07
703.0,0.000362844,3.0,3.50733237071523e-10,3e-10,5.0733237071523015e-11,0.001095317963671124,4.819999999999998e-07
704.0,0.000363326,0.0,3.24560587989065e-10,3e-10,2.4560587989065002e-11,0.0010526325269436844,4.819999999999998e-07
705.0,0.00036384,1.0,3.05230552737551e-10,3e-10,5.230552737550992e-12,0.0008952028960111514,5.139999999999615e-07
706.0,0.00036436,2.0,3.34799694593625e-10,3e-10,3.4799694593624993e-11,0.000951989037255726,5.200000000000018e-07
707.0,0.000364842,3.0,3.36949142709135e-10,3e-10,3.6949142709135006e-11,0.0010612084406441122,4.819999999999998e-07
708.0,0.000365324,0.0,3.16096535004219e-10,3e-10,1.609653500421898e-11,0.0010220890880019878,4.819999999999998e-07
709.0,0.00036584,1.0,3.05476937598816e-10,3e-10,5.4769375988160005e-12,0.0009072752460597501,5.15999999999993e-07
710.0,0.000366322,2.0,3.02377820019923e-10,3e-10,2.377820019923011e-12,0.0009917943010253102,4.819999999999998e-07
711.0,0.00036688,3.0,3.47059935399599e-10,3e-10,4.705993539959902e-11,0.0009046819496383156,5.580000000000038e-07
712.0,0.000367362,0.0,4.02473875053683e-10,3e-10,1.0247387505368299e-10,0.0012055578813691037,4.819999999999998e-07
713.0,0.000367844,1.0,3.84241278621726e-10,3e-10,8.4241278621726e-11,0.001179506632692338,4.819999999999998e-07
714.0,0.000368326,2.0,3.77464958137232e-10,3e-10,7.746495813723199e-11,0.0011595018993874825,4.819999999999998e-07
715.0,0.000368808,3.0,3.44169453271135e-10,3e-10,4.4169453271134995e-11,0.0010842197782272658,4.819999999999998e-07
716.0,0.00036929,0.0,3.03672175766149e-10,3e-10,3.672175766149024e-12,0.0009946055314545004,4.819999999999998e-07
717.0,0.00036984,1.0,3.23669188190473e-10,3e-10,2.3669188190473022e-11,0.000856884528604774,5.500000000000405e-07
718.0,0.00037036,2.0,3.43050334364108e-10,3e-10,4.305033436410802e-11,0.0009899549446065906,5.200000000000018e-07
719.0,0.000370842,3.0,3.84626947518413e-10,3e-10,8.462694751841298e-11,0.001178987726894418,4.819999999999998e-07
720.0,0.000371324,0.0,3.68282916799621e-10,3e-10,6.828291679962102e-11,0.0011372635614311727,4.819999999999998e-07
721.0,0.000371806,1.0,3.37793030410262e-10,3e-10,3.7793030410262026e-11,0.0010816500333525852,4.819999999999998e-07
722.0,0.00037232,2.0,3.20647943390296e-10,3e-10,2.0647943390296005e-11,0.0009317277236979448,5.139999999999615e-07
723.0,0.000372802,3.0,3.07306399921011e-10,3e-10,7.306399921011012e-12,0.0009899802513936404,4.819999999999998e-07
724.0,0.00037332,0.0,3.13308517393854e-10,3e-10,1.3308517393854004e-11,0.0009205201757390096,5.180000000000245e-07
725.0,0.000373802000000003,1.0,3.02615470935006e-10,3e-10,2.615470935006005e-12,0.0009995620003338947,4.820000000029813e-07
726.0,0.00037436,2.0,3.39020256532564e-10,3e-10,3.902025653256398e-11,0.0008792248495337036,5.579999999970222e-07
727.0,0.000374842000000003,3.0,4.04850947610742e-10,3e-10,1.04850947610742e-10,0.0012167019690862658,4.820000000029813e-07
728.0,0.000375324000000003,0.0,4.01040880332516e-10,3e-10,1.0104088033251599e-10,0.0012103887680088052,4.819999999999998e-07
729.0,0.000375806000000003,1.0,3.79016375780091e-10,3e-10,7.901637578009101e-11,0.0011725689945516792,4.819999999999998e-07
730.0,0.000376288000000003,2.0,3.394324570155e-10,3e-10,3.9432457015500023e-11,0.0010819041671911332,4.819999999999998e-07
731.0,0.00037732,0.0,3.42783212133477e-10,3e-10,4.2783212133477017e-11,0.000947593790155723,1.0319999999970045e-06
732.0,0.000377802000000003,1.0,3.35393178564771e-10,3e-10,3.5393178564770985e-11,0.0010664694711040432,4.820000000029813e-07
733.0,0.000378284000000003,2.0,3.02095892645622e-10,3e-10,2.0958926456220208e-12,0.0009812407660601107,4.819999999999998e-07
734.0,0.0003788,3.0,3.1295596655799e-10,3e-10,1.2955966557990021e-11,0.0009128182561922465,5.159999999970115e-07
735.0,0.00037932,0.0,3.41652642373352e-10,3e-10,4.165264237335202e-11,0.0009773707872901569,5.200000000000018e-07
736.0,0.000379802,1.0,3.44669284002336e-10,3e-10,4.4669284002335996e-11,0.001091185314322016,4.819999999999998e-07
737.0,0.000380284,2.0,3.1717503335744e-10,3e-10,1.717503335744e-11,0.001030787195315982,4.819999999999998e-07
738.0,0.0003808,3.0,3.33268522914751e-10,3e-10,3.326852291475101e-11,0.0009477229729353449,5.15999999999993e-07
739.0,0.000381282,0.0,3.176631438931e-10,3e-10,1.766314389310001e-11,0.0010201387218331448,4.819999999999998e-07
740.0,0.0003818,1.0,3.16832736205411e-10,3e-10,1.683273620541098e-11,0.0009278408293243792,5.180000000000245e-07
741.0,0.000382282000000003,2.0,3.09604384880797e-10,3e-10,9.604384880797008e-12,0.001019402996420356,4.820000000029813e-07
742.0,0.0003828,3.0,3.31481105421415e-10,3e-10,3.148110542141501e-11,0.0009459198676401427,5.179999999969888e-07
743.0,0.000383282,0.0,3.29133332047535e-10,3e-10,2.9133332047534985e-11,0.0010584964028874531,4.819999999999998e-07
744.0,0.0003838,1.0,3.37734078127322e-10,3e-10,3.773407812732199e-11,0.0009752799168862322,5.180000000000245e-07
745.0,0.000384282000000003,2.0,3.30793544861714e-10,3e-10,3.079354486171399e-11,0.0010666012618087207,4.820000000029813e-07
746.0,0.000384764000000003,3.0,3.1597086430623e-10,3e-10,1.5970864306229997e-11,0.0010175294356906833,4.819999999999998e-07
747.0,0.00038528,0.0,3.19267841125396e-10,3e-10,1.9267841125395995e-11,0.0009309274359238623,5.159999999970115e-07
748.0,0.0003858,1.0,3.39171333038424e-10,3e-10,3.917133303842398e-11,0.0009663273373446036,5.200000000000018e-07
749.0,0.000386282000000003,2.0,3.44617607078224e-10,3e-10,4.461760707822401e-11,0.001085569634028677,4.820000000029813e-07
750.0,0.000386764000000003,3.0,3.34918251191387e-10,3e-10,3.4918251191387026e-11,0.0010513696458788438,4.819999999999998e-07
751.0,0.000387246000000003,0.0,3.05021907995209e-10,3e-10,5.021907995209011e-12,0.0009928318751448078,4.819999999999998e-07
752.0,0.0003878,1.0,3.3997746835073e-10,3e-10,3.997746835073002e-11,0.0008916675040757948,5.539999999970135e-07
753.0,0.000388282,2.0,3.51207446886871e-10,3e-10,5.120744688687101e-11,0.0011063619026765925,4.819999999999998e-07
754.0,0.000388764,3.0,3.45615925209931e-10,3e-10,4.561592520993098e-11,0.0010912083211249439,4.819999999999998e-07
755.0,0.000389246,0.0,3.20457984352383e-10,3e-10,2.0457984352383e-11,0.0010197650028742886,4.819999999999998e-07
756.0,0.00038976,1.0,3.1743878301045e-10,3e-10,1.743878301045e-11,0.0009390273151732921,5.140000000000157e-07
757.0,0.00039028,2.0,3.08381227977586e-10,3e-10,8.381227977585976e-12,0.0009164308130886519,5.200000000000018e-07
758.0,0.000390762000000003,3.0,3.3168491512404e-10,3e-10,3.1684915124039986e-11,0.001065630567164457,4.820000000029813e-07
759.0,0.000391244000000003,0.0,3.11551807260855e-10,3e-10,1.1551807260855016e-11,0.001003046211694544,4.819999999999998e-07
760.0,0.00039176,1.0,3.15627453626406e-10,3e-10,1.5627453626406014e-11,0.0009224919956689234,5.159999999970115e-07
761.0,0.00039228,2.0,3.23738811407018e-10,3e-10,2.3738811407018026e-11,0.0009526512159927521,5.200000000000018e-07
762.0,0.000392762000000003,3.0,3.45997983678367e-10,3e-10,4.599798367836702e-11,0.0011015692459350487,4.820000000029813e-07
763.0,0.000393244000000003,0.0,3.3160719983786e-10,3e-10,3.160719983785998e-11,0.0010526445999919948,4.819999999999998e-07
764.0,0.000393726000000003,1.0,3.02669389837081e-10,3e-10,2.669389837081013e-12,0.000992333350384331,4.819999999999998e-07
765.0,0.00039428,2.0,3.25887019576382e-10,3e-10,2.5887019576382002e-11,0.000851950189298125,5.539999999970135e-07
766.0,0.000394762000000003,3.0,3.55556967199278e-10,3e-10,5.555696719927802e-11,0.0011087947780051993,4.820000000029813e-07
767.0,0.000395244000000003,0.0,3.46863372727496e-10,3e-10,4.686337272749598e-11,0.0010779770496857155,4.819999999999998e-07
768.0,0.000395726000000003,1.0,3.24000122821998e-10,3e-10,2.400012282199799e-11,0.0010352610441163633,4.819999999999998e-07
769.0,0.00039624,2.0,3.14227286629861e-10,3e-10,1.4227286629860977e-11,0.0009289634737877551,5.139999999970342e-07
770.0,0.00039676,3.0,3.21247323581732e-10,3e-10,2.1247323581732024e-11,0.0009458458926010178,5.200000000000018e-07
771.0,0.000397242000000003,0.0,3.4134792016533e-10,3e-10,4.134792016532999e-11,0.0010877168110716212,4.820000000029813e-07
772.0,0.000397724000000003,1.0,3.23398143877606e-10,3e-10,2.339814387760602e-11,0.0010318294174201461,4.819999999999998e-07
773.0,0.00039824,2.0,3.21912593120425e-10,3e-10,2.1912593120425008e-11,0.0009381772499229913,5.159999999970115e-07
774.0,0.00039876,3.0,3.4296269719936e-10,3e-10,4.2962697199360013e-11,0.0009866615735525696,5.200000000000018e-07
775.0,0.000399242000000003,0.0,3.61679173188371e-10,3e-10,6.167917318837099e-11,0.001128625332230875,4.820000000029813e-07
776.0,0.000399724000000003,1.0,3.49166017082063e-10,3e-10,4.9166017082063003e-11,0.0010883379325014278,4.819999999999998e-07
777.0,0.000400206000000003,2.0,3.14721248961813e-10,3e-10,1.472124896181302e-11,0.0010145356343392896,4.819999999999998e-07
778.0,0.00040072,3.0,3.0667885976782e-10,3e-10,6.678859767819977e-12,0.0009119870227104984,5.139999999970342e-07
779.0,0.00040124,0.0,3.15712084241213e-10,3e-10,1.571208424121298e-11,0.0009214459516815786,5.199999999999476e-07
780.0,0.000401722,1.0,3.3283430785881e-10,3e-10,3.283430785881e-11,0.0010630938892098106,4.819999999999998e-07
781.0,0.000402204,2.0,3.04685575265205e-10,3e-10,4.68557526520501e-12,0.0009883132335988776,4.819999999999998e-07
782.0,0.00040272,3.0,3.0384618417575e-10,3e-10,3.846184175749991e-12,0.0009028091653979518,5.160000000000472e-07
783.0,0.00040324,0.0,3.26756463528117e-10,3e-10,2.6756463528116978e-11,0.0009343092986230493,5.200000000000018e-07
784.0,0.000403722,1.0,3.10078856184743e-10,3e-10,1.0078856184743026e-11,0.00100958599729032,4.819999999999998e-07
785.0,0.00040424,2.0,3.19234407682799e-10,3e-10,1.923440768279899e-11,0.0009175490496042269,5.179999999999703e-07
786.0,0.000404722,3.0,3.43288437529001e-10,3e-10,4.3288437529000984e-11,0.0010757586496719612,4.819999999999998e-07
787.0,0.000405204,0.0,3.14326727539477e-10,3e-10,1.432672753947698e-11,0.0010214925739638922,4.819999999999998e-07
788.0,0.00040576,1.0,3.38632991515651e-10,3e-10,3.863299151565098e-11,0.0008824424254413722,5.560000000000265e-07
789.0,0.000406242000000003,2.0,3.78631417067179e-10,3e-10,7.863141706717901e-11,0.0011668256024320602,4.820000000029813e-07
790.0,0.000406724000000003,3.0,3.87754045547987e-10,3e-10,8.7754045547987e-11,0.0011629665825356856,4.819999999999998e-07
791.0,0.000407206000000003,0.0,3.65914494636619e-10,3e-10,6.591449463661899e-11,0.0011351821747924735,4.819999999999998e-07
792.0,0.000407688000000003,1.0,3.16394706663678e-10,3e-10,1.6394706663678022e-11,0.0010253805054226367,4.819999999999998e-07
793.0,0.0004082,2.0,3.05988588275009e-10,3e-10,5.988588275008999e-12,0.0009016200169803956,5.119999999970027e-07
794.0,0.00040872,3.0,3.20467379705399e-10,3e-10,2.0467379705399e-11,0.0009271202932237716,5.200000000000018e-07
795.0,0.00040972,1.0,3.26309154475888e-10,3e-10,2.630915447588802e-11,0.0009974990183766832,9.9999999999997e-07
796.0,0.000410202,2.0,3.20508108573148e-10,3e-10,2.0508108573148e-11,0.0010326148141659173,4.819999999999998e-07
797.0,0.000410684,3.0,3.0991841282469e-10,3e-10,9.918412824690014e-12,0.0009985871871637953,4.819999999999998e-07
798.0,0.00041172,1.0,3.22311135758943e-10,3e-10,2.2311135758943008e-11,0.0009207518678391191,1.036000000000049e-06
799.0,0.00041224,2.0,3.39530215414758e-10,3e-10,3.953021541475802e-11,0.0009648142421116102,5.200000000000018e-07
800.0,0.000412722,3.0,3.69572953331956e-10,3e-10,6.9572953331956e-11,0.001139456009914335,4.819999999999998e-07
801.0,0.000413204,0.0,3.47284705744831e-10,3e-10,4.7284705744830995e-11,0.0010793369699039807,4.819999999999998e-07
802.0,0.00041372,1.0,3.40522169778507e-10,3e-10,4.0522169778507015e-11,0.0009851149808094684,5.15999999999993e-07
803.0,0.000414202000000003,2.0,3.1617639889688e-10,3e-10,1.617639889687998e-11,0.0010322827577519769,4.820000000029813e-07
804.0,0.00041472,3.0,3.37702197002855e-10,3e-10,3.770219700285499e-11,0.0009585500805313914,5.179999999969888e-07
805.0,0.000415202,0.0,3.33272424377561e-10,3e-10,3.327242437756099e-11,0.0010473171521223118,4.819999999999998e-07
806.0,0.00041572,1.0,3.37530201662066e-10,3e-10,3.7530201662065984e-11,0.0009625249993819377,5.180000000000245e-07
807.0,0.000416202000000003,2.0,3.26319264242153e-10,3e-10,2.6319264242152996e-11,0.0010503995022014593,4.820000000029813e-07
808.0,0.000416684000000003,3.0,3.10862700114178e-10,3e-10,1.0862700114177998e-11,0.0009942615948630175,4.819999999999998e-07
809.0,0.0004172,0.0,3.12231037387538e-10,3e-10,1.223103738753801e-11,0.000905624257452573,5.159999999970115e-07
810.0,0.00041772,1.0,3.27897337130981e-10,3e-10,2.7897337130980983e-11,0.0009540362969262935,5.200000000000018e-07
811.0,0.000418202000000003,2.0,3.30540900679421e-10,3e-10,3.0540900679420986e-11,0.0010667244472606161,4.820000000029813e-07
812.0,0.000418684000000003,3.0,3.2033731327748e-10,3e-10,2.033731327748001e-11,0.0010198253089817892,4.819999999999998e-07
813.0,0.0004192,0.0,3.29846364310928e-10,3e-10,2.984636431092799e-11,0.0009461047815076636,5.159999999970115e-07
814.0,0.000419682,1.0,3.0171609773145e-10,3e-10,1.7160977314500024e-12,0.0009816519344911768,4.819999999999998e-07
815.0,0.00042024,2.0,3.44650863483314e-10,3e-10,4.4650863483314016e-11,0.0008761348429260469,5.580000000000038e-07
816.0,0.000421204000000003,0.0,4.0807784426044e-10,3e-10,1.0807784426044001e-10,0.001222779050922461,9.640000000029811e-07
817.0,0.000421686000000003,1.0,3.79439954816746e-10,3e-10,7.943995481674599e-11,0.0011533700642797835,4.819999999999998e-07
818.0,0.000422168000000003,2.0,3.45193302120582e-10,3e-10,4.5193302120581977e-11,0.0010915120435460893,4.819999999999998e-07
819.0,0.000422650000000003,3.0,3.15194815801185e-10,3e-10,1.5194815801184984e-11,0.0010345485567910097,4.819999999999998e-07
820.0,0.00042316,0.0,3.0948593181436e-10,3e-10,9.48593181435998e-12,0.0009404313482290178,5.099999999970254e-07
821.0,0.00042372,1.0,3.20815319433561e-10,3e-10,2.081531943356101e-11,0.0008564664996330154,5.599999999999811e-07
822.0,0.000424202,2.0,3.75669056863565e-10,3e-10,7.566905686356501e-11,0.001142649519684435,4.819999999999998e-07
823.0,0.000424684,3.0,3.72638506868936e-10,3e-10,7.263850686893599e-11,0.0011396088071489023,4.819999999999998e-07
824.0,0.000425166,0.0,3.57920569988185e-10,3e-10,5.7920569988185016e-11,0.0011201084112120532,4.819999999999998e-07
825.0,0.000425648,1.0,3.17806919374735e-10,3e-10,1.7806919374734996e-11,0.0010291860649136188,4.819999999999998e-07
826.0,0.00042616,2.0,3.00939876923276e-10,3e-10,9.398769232759986e-13,0.0009088817305637462,5.120000000000385e-07
827.0,0.00042672,3.0,3.12240644236984e-10,3e-10,1.2240644236984025e-11,0.0008412658984155778,5.599999999999811e-07
828.0,0.000427202000000003,0.0,4.10614351582021e-10,3e-10,1.1061435158202101e-10,0.0012294467431275484,4.820000000029813e-07
829.0,0.000427684000000003,1.0,3.96477867817756e-10,3e-10,9.647786781775598e-11,0.0011933738766935161,4.819999999999998e-07
830.0,0.000428166000000003,2.0,3.69346734300763e-10,3e-10,6.934673430076299e-11,0.001139593795552267,4.819999999999998e-07
831.0,0.000428648000000003,3.0,3.23092863886811e-10,3e-10,2.3092863886811003e-11,0.001039958032674002,4.819999999999998e-07
832.0,0.000429130000000003,0.0,3.07650718684691e-10,3e-10,7.65071868469098e-12,0.0009965880694842771,4.819999999999998e-07
833.0,0.00042968,1.0,3.32590219925194e-10,3e-10,3.259021992519401e-11,0.0008928959783064978,5.499999999970047e-07
834.0,0.000430162,2.0,3.22205730286322e-10,3e-10,2.2205730286322026e-11,0.0010361670607836816,4.819999999999998e-07
835.0,0.00043068,3.0,3.24302138275953e-10,3e-10,2.4302138275953025e-11,0.0009459656182580176,5.180000000000245e-07
836.0,0.000431162000000003,0.0,3.46877907213392e-10,3e-10,4.687790721339198e-11,0.0011021863322719042,4.820000000029813e-07
837.0,0.000431644000000003,1.0,3.22371263427431e-10,3e-10,2.237126342743101e-11,0.0010341801274857346,4.819999999999998e-07
838.0,0.00043216,2.0,3.16509397374077e-10,3e-10,1.6509397374076984e-11,0.0009366135294745398,5.159999999970115e-07
839.0,0.00043268,3.0,3.31236105602145e-10,3e-10,3.1236105602144997e-11,0.000960630512418675,5.200000000000018e-07
840.0,0.000433162000000003,0.0,3.62464128892018e-10,3e-10,6.246412889201799e-11,0.0011333933945053838,4.820000000029813e-07
841.0,0.000433644000000003,1.0,3.4416978220616e-10,3e-10,4.4169782206159986e-11,0.001076479377187238,4.819999999999998e-07
842.0,0.000434126000000003,2.0,3.06308189604289e-10,3e-10,6.308189604289e-12,0.0009965818230452362,4.819999999999998e-07
843.0,0.00043468,3.0,3.364978817898e-10,3e-10,3.64978817898e-11,0.0008829969711322327,5.539999999970135e-07
844.0,0.000435162000000003,0.0,3.7301224728581e-10,3e-10,7.301224728580998e-11,0.0011647155381737527,4.820000000029813e-07
845.0,0.000435644000000003,1.0,3.60827095873149e-10,3e-10,6.082709587314902e-11,0.0011175454547649316,4.819999999999998e-07
846.0,0.00043664,3.0,3.25897863984733e-10,3e-10,2.5897863984732977e-11,0.0010021272326923851,9.95999999997034e-07
847.0,0.00043716,0.0,3.41067556582499e-10,3e-10,4.106755658249899e-11,0.0009769705622201265,5.200000000000018e-07
848.0,0.000437642000000003,1.0,3.56394523438073e-10,3e-10,5.6394523438072997e-11,0.0011054377418725691,4.820000000029813e-07
849.0,0.00043864,3.0,3.35084682432771e-10,3e-10,3.508468243277102e-11,0.0010039772744236718,9.979999999970113e-07
850.0,0.000439122000000003,0.0,3.17659946674791e-10,3e-10,1.7659946674791017e-11,0.0010291497071874336,4.820000000029813e-07
851.0,0.00043964,1.0,3.29458967388926e-10,3e-10,2.9458967388926e-11,0.0009463659305982852,5.179999999969888e-07
852.0,0.000440122,2.0,3.23533635626484e-10,3e-10,2.3533635626483984e-11,0.0010347929235757995,4.819999999999998e-07
853.0,0.00044064,3.0,3.34218603962734e-10,3e-10,3.421860396273402e-11,0.0009584886485610988,5.180000000000245e-07
854.0,0.000441122000000003,0.0,3.2901670928198e-10,3e-10,2.9016709281979978e-11,0.0010543922438567967,4.820000000029813e-07
855.0,0.000441604000000003,1.0,3.05541083593129e-10,3e-10,5.541083593128979e-12,0.0009831444025069872,4.819999999999998e-07
856.0,0.00044212,2.0,3.04321291371601e-10,3e-10,4.321291371601009e-12,0.0008894010138383445,5.159999999970115e-07
857.0,0.00044264,3.0,3.26489858087779e-10,3e-10,2.6489858087778997e-11,0.0009333703644733144,5.200000000000018e-07
858.0,0.000443122000000003,0.0,3.34328336789932e-10,3e-10,3.432833678993199e-11,0.0010743726020375618,4.820000000029813e-07
859.0,0.000443604000000003,1.0,3.17025999986454e-10,3e-10,1.7025999986453996e-11,0.0010150024442591972,4.819999999999998e-07
860.0,0.00044412,2.0,3.24370709061042e-10,3e-10,2.4370709061042004e-11,0.0009296861439861614,5.159999999970115e-07
861.0,0.000444602,3.0,3.01959044531787e-10,3e-10,1.9590445317870257e-12,0.0009864007189583073,4.819999999999998e-07
862.0,0.00044512,0.0,3.0264232338596e-10,3e-10,2.6423233859600247e-12,0.0009014528028475193,5.180000000000245e-07
863.0,0.000445602000000003,1.0,3.06998750612233e-10,3e-10,6.998750612233017e-12,0.0010009635230885671,4.820000000029813e-07
864.0,0.00044612,2.0,3.19729042815906e-10,3e-10,1.972904281590598e-11,0.0009185995827724118,5.179999999969888e-07
865.0,0.000446602,3.0,3.09143911509431e-10,3e-10,9.14391150943099e-12,0.000995350492464764,4.819999999999998e-07
866.0,0.00044712,0.0,3.18908035561416e-10,3e-10,1.8908035561415985e-11,0.0009328544026062687,5.180000000000245e-07
867.0,0.000447602000000003,1.0,3.23930147919186e-10,3e-10,2.3930147919186002e-11,0.0010331610618039765,4.820000000029813e-07
868.0,0.000448084000000003,2.0,3.01957143552838e-10,3e-10,1.9571435528380174e-12,0.00099046453924651,4.819999999999998e-07
869.0,0.00044864,3.0,3.41094537117312e-10,3e-10,4.109453711731198e-11,0.0008946890906949002,5.559999999969908e-07
870.0,0.000449122,0.0,3.78314823838748e-10,3e-10,7.831482383874802e-11,0.0011526816768780207,4.819999999999998e-07
871.0,0.000449604,1.0,3.70579857257185e-10,3e-10,7.057985725718502e-11,0.0011455207878841263,4.819999999999998e-07
872.0,0.000450086,2.0,3.54944404460741e-10,3e-10,5.4944404460741e-11,0.0011087774264809738,4.819999999999998e-07
