t_s,vout_V,iL_A,iload_A,vc_V,on,area_acc
9.87e-05,0.9988545578801865,14.710316927967355,10.0,0.008925930144884044,0.0,9.365895293781047e-12
9.88e-05,0.9991023485218123,14.199982585794631,10.0,0.008906087071616105,0.0,1.7791649323636622e-10
9.89e-05,0.9993217944239207,13.68991394736024,10.0,0.008888505753590587,0.0,3.7010840285387474e-10
9.900000000000001e-05,0.9995129107280529,13.18012497694578,10.0,0.008873185689160078,0.0,5.861541472197365e-10
9.910000000000001e-05,0.9996757133510489,12.67062962060554,10.0,0.008860126314263682,0.0,8.262654982899745e-10
9.920000000000001e-05,0.9998102189840247,12.161441805792927,10.0,0.008849327002489284,0.0,1.0906534715855314e-09
9.93e-05,0.9999164450913285,11.652575440987658,10.0,0.008840787065137813,0.0,1.3795283208995983e-09
9.94e-05,0.9999944099094782,11.144044415323775,10.0,0.008834505751288814,0.0,1.6930995330300532e-09
9.95e-05,1.0000441324460747,10.635862598218491,10.0,0.008830482247868072,0.0,2.031575822537132e-09
9.960000000000001e-05,1.0000656324786967,10.128043839001785,10.0,0.008828715679716746,0.0,2.395165126526479e-09
9.970000000000001e-05,1.0000589305537748,9.620601966546968,10.0,0.008829205109662161,0.0,2.7840745994577117e-09
9.98e-05,1.0000240479854454,9.11355078890195,10.0,0.008831949538590267,0.0,3.1985106079785803e-09
9.99e-05,0.9999610068543835,8.606904092921464,10.0,0.008836947905519777,0.0,3.6386787257848866e-09
0.0001,0.9998698300066157,8.100675643900093,10.0,0.00884419908767801,0.0,4.104783728506256e-09
0.00010010000000000001,0.9997505410523108,7.594879185206209,10.0,0.008853701900578388,0.0,4.597029588617935e-09
0.00010020000000000001,0.9996031643645544,7.089528437916785,10.0,0.00886545509809945,0.0,5.115619470378664e-09
0.00010030000000000001,0.9994277250780981,6.5846371004530795,10.0,0.008879457372565768,0.0,5.660755724794807e-09
0.0001004,0.9992242490880914,6.080218848217246,10.0,0.008895707354830343,0.0,6.2326398846108304e-09
0.0001005,0.9989927630487955,5.576287333229841,10.0,0.008914203614358492,0.0,6.8314726593262614e-09
0.0001006,0.9987612917035849,7.592476446582193,10.0,0.008932918086949009,1.0,0.0
0.00010070000000000001,0.9987770888406488,13.085391379177514,10.0,0.008932173992118916,1.0,0.0
0.00010080000000000001,0.9990186140873175,14.375185062794808,10.0,0.008913005003194932,0.0,1.1482462020824306e-10
0.0001009,0.9992477909812412,13.865024538882665,10.0,0.008894647171810703,0.0,2.9891082679851684e-10
0.000101,0.9994486330419202,13.355138889442214,10.0,0.008878550769205653,0.0,5.067779372987926e-10
0.0001011,0.999621155920056,12.845542066803464,10.0,0.008864715252744636,0.0,7.386379818005894e-10
0.00010120000000000001,0.9997653760409794,12.336248004823773,10.0,0.008853140017419743,0.0,9.947022357849028e-10
0.00010130000000000001,0.9998813106036123,11.827270618514751,10.0,0.008843824395914008,0.0,1.2751812148209405e-09
0.00010140000000000001,0.9999689775794119,11.318623803670029,10.0,0.008836767658666485,0.0,1.5802846692899322e-09
0.0001015,1.000028395711292,10.810321436493764,10.0,0.008831969013939206,0.0,1.9102215791341347e-09
