controller_mode,base_load_A,target_load_A,time_us,vout_V
instant,40,20,71.724,0.999790175001375
instant,40,20,71.754,0.999741017540206
instant,40,20,71.784,0.999689339867603
instant,40,20,71.814,0.999635146612722
instant,40,20,71.844,0.999578442403019
instant,40,20,71.874,0.999519231864252
instant,40,20,71.904,0.999457519620465
instant,40,20,71.934,0.999393310293985
instant,40,20,71.964,0.999326608505406
instant,40,20,71.994,0.999257418873587
instant,40,20,72.024,0.999223659497483
instant,40,20,72.054,0.999316444927893
instant,40,20,72.084,0.999413875920595
instant,40,20,72.114,0.999515943927197
instant,40,20,72.144,0.999622640402469
instant,40,20,72.174,0.999733956804364
instant,40,20,72.204,0.999849884594034
instant,40,20,72.234,0.999806035998716
instant,40,20,72.264,0.999758801706468
instant,40,20,72.294,0.999709043726768
instant,40,20,72.324,0.999656766689958
instant,40,20,72.354,0.999601975224697
instant,40,20,72.384,0.999544673957945
instant,40,20,72.414,0.999484867514961
instant,40,20,72.444,0.999422560519288
instant,40,20,72.474,0.999357757592748
instant,40,20,72.504,0.999290460592461
instant,40,20,72.534,0.999220679678445
instant,40,20,72.564,0.999261545577645
instant,40,20,72.594,0.999356979181215
instant,40,20,72.624,0.999457053515663
instant,40,20,72.654,0.999561760034324
instant,40,20,72.684,0.999671090193702
instant,40,20,72.714,0.999785035453497
instant,40,20,72.744,0.999838816822616
instant,40,20,72.774,0.999793392762664
instant,40,20,72.804,0.999745890553673
instant,40,20,72.834,0.99969586516869
instant,40,20,72.864,0.999643321237845
instant,40,20,72.894,0.999588263389579
instant,40,20,72.924,0.999530696250639
instant,40,20,72.954,0.999470624446062
instant,40,20,72.984,0.999408052599175
instant,40,20,73.014,0.999342985331581
instant,40,20,73.044,0.999284657632556
instant,40,20,73.074,0.999377714704915
instant,40,20,73.104,0.999477883008693
instant,40,20,73.134,0.999582683279944
instant,40,20,73.164,0.999692106975308
instant,40,20,73.194,0.999806145554618
instant,40,20,73.224,0.999924790480911
instant,40,20,73.254,0.999905241698754
instant,40,20,73.284,0.999861626421346
instant,40,20,73.314,0.999815480734393
instant,40,20,73.344,0.999766809270804
instant,40,20,73.374,0.999715616661814
instant,40,20,73.404,0.999661907536974
instant,40,20,73.434,0.999605686524147
instant,40,20,73.464,0.999546958249492
instant,40,20,73.494,0.99948572733746
instant,40,20,73.524,0.999421998410784
instant,40,20,73.554,0.999355776090467
instant,40,20,73.584,0.999286993395208
instant,40,20,73.614,0.999364210930029
instant,40,20,73.644,0.999462217844019
instant,40,20,73.674,0.999564860621309
instant,40,20,73.704,0.999672130717219
instant,40,20,73.734,0.999784019590251
instant,40,20,73.764,0.99990051870211
instant,40,20,73.794,0.999901077799211
instant,40,20,73.824,0.999856270558656
instant,40,20,73.854,0.999808935048182
instant,40,20,73.884,0.999759075899985
instant,40,20,73.914,0.999706697744583
instant,40,20,73.944,0.999651805210809
instant,40,20,73.974,0.999594402925798
instant,40,20,74.004,0.999534495514983
instant,40,20,74.034,0.999472087602079
instant,40,20,74.064,0.999407183809082
instant,40,20,74.094,0.999339788756255
instant,40,20,74.124,0.999269907062118
instant,40,20,74.154,0.999199782423574
instant,40,20,74.184,0.999264617360873
instant,40,20,74.214,0.999358711617157
instant,40,20,74.244,0.9994574489857
instant,40,20,74.274,0.999560820919079
instant,40,20,74.304,0.999668818873041
instant,40,20,74.334,0.999781434306518
instant,40,20,74.364,0.999789302088001
instant,40,20,74.394,0.999741103380343
instant,40,20,74.424,0.999690382751265
instant,40,20,74.454,0.999637144830468
instant,40,20,74.484,0.99958139424597
instant,40,20,74.514,0.999523135624086
instant,40,20,74.544,0.999462373589427
instant,40,20,74.574,0.999399112764882
instant,40,20,74.604,0.999333357771619
instant,40,20,74.634,0.999265087300376
instant,40,20,74.664,0.999320414528876
instant,40,20,74.694,0.999417939150666
instant,40,20,74.724,0.999520100613081
instant,40,20,74.754,0.999626890370951
instant,40,20,74.784,0.999738299882286
instant,40,20,74.814,0.999854320608297
instant,40,20,74.844,0.999876638380816
instant,40,20,74.874,0.99983230584232
instant,40,20,74.904,0.99978544424987
instant,40,20,74.934,0.999736058235827
instant,40,20,74.964,0.999684152430871
instant,40,20,74.994,0.999629731464
instant,40,20,75.026,0.999568915378941
instant,40,20,75.056,0.999509311072271
instant,40,20,75.086,0.999447205788675
instant,40,20,75.116,0.999382604150206
instant,40,20,75.146,0.999315510777185
instant,40,20,75.176,0.999258370602469
instant,40,20,75.206,0.999336688364516
instant,40,20,75.236,0.999434433883708
instant,40,20,75.266,0.999536815805609
instant,40,20,75.296,0.999643825585259
instant,40,20,75.326,0.999755454680875
instant,40,20,75.356,0.999871694553877
instant,40,20,75.386,0.999872066782601
instant,40,20,75.416,0.999827004456769
instant,40,20,75.446,0.99977941439226
instant,40,20,75.476,0.999729301220985
instant,40,20,75.506,0.99967666957318
instant,40,20,75.536,0.999621524077391
instant,40,20,75.566,0.999563869360468
instant,40,20,75.596,0.999503710047555
instant,40,20,75.626,0.999441050762083
instant,40,20,75.656,0.999375896125757
instant,40,20,75.686,0.999308250758549
instant,40,20,75.716,0.999319825829642
instant,40,20,75.746,0.999416048445634
instant,40,20,75.776,0.999516910231562
instant,40,20,75.806,0.999622402641487
instant,40,20,75.836,0.999732517132649
instant,40,20,75.866,0.99984724516548
instant,40,20,75.896,0.999925414343607
instant,40,20,75.926,0.999880835361546
instant,40,20,75.956,0.999835095305857
instant,40,20,75.986,0.999786828698994
instant,40,20,76.016,0.99973604017252
instant,40,20,76.046,0.99968273435631
instant,40,20,76.076,0.999626915878557
instant,40,20,76.106,0.999568589365748
instant,40,20,76.136,0.999507759442666
instant,40,20,76.166,0.999444430732375
instant,40,20,76.196,0.999378607856213
instant,40,20,76.226,0.999310295433783
instant,40,20,76.256,0.999239498082944
instant,40,20,76.286,0.999177089513519
instant,40,20,76.316,0.99924017630554
instant,40,20,76.346,0.99933368453191
instant,40,20,76.376,0.999431836980902
instant,40,20,76.406,0.99953462510464
instant,40,20,76.436,0.999642040358413
instant,40,20,76.466,0.999754074200698
instant,40,20,76.496,0.999761361488619
instant,40,20,76.526,0.999712583405799
instant,40,20,76.556,0.999661284509165
instant,40,20,76.586,0.999607469427955
instant,40,20,76.616,0.999551142789717
instant,40,20,76.646,0.999492309220294
instant,40,20,76.676,0.999430973343825
instant,40,20,76.706,0.999367139782724
instant,40,20,76.736,0.999300813157682
instant,40,20,76.766,0.999236161467973
instant,40,20,76.796,0.999294391405695
instant,40,20,76.826,0.999391670460641
instant,40,20,76.856,0.999493586862997
instant,40,20,76.886,0.999600132067327
instant,40,20,76.916,0.999711297531378
instant,40,20,76.946,0.999827074716091
instant,40,20,76.976,0.999849180142624
instant,40,20,77.006,0.999804606396649
instant,40,20,77.036,0.999757504099128
instant,40,20,77.066,0.99970787788215
instant,40,20,77.096,0.999655732376129
instant,40,20,77.126,0.999601072209793
instant,40,20,77.156,0.999543902010173
instant,40,20,77.186,0.9994842264026
instant,40,20,77.216,0.999422050010689
instant,40,20,77.246,0.999357377456333
instant,40,20,77.276,0.999290192020755
instant,40,20,77.306,0.999357776052985
instant,40,20,77.336,0.999456852655179
instant,40,20,77.366,0.999560563228396
instant,40,20,77.396,0.999668899228544
instant,40,20,77.426,0.999781852114716
instant,40,20,77.456,0.99989941334921
instant,40,20,77.486,0.999912208311687
instant,40,20,77.516,0.999868936745825
instant,40,20,77.546,0.999823134138401
instant,40,20,77.576,0.999774805122555
instant,40,20,77.606,0.999723954329755
instant,40,20,77.636,0.999670586389789
instant,40,20,77.666,0.999614705930753
instant,40,20,77.696,0.999556317579046
instant,40,20,77.726,0.999495425959354
instant,40,20,77.756,0.999432035694652
instant,40,20,77.786,0.999366151406182
instant,40,20,77.816,0.999297777713456
instant,40,20,77.846,0.999330723168836
instant,40,20,77.876,0.999427169575414
instant,40,20,77.906,0.999528254722503
instant,40,20,77.936,0.999633970064348
instant,40,20,77.966,0.999744307058374
instant,40,20,77.996,0.999859257165203
instant,40,20,78.026,0.999914630651393
instant,40,20,78.056,0.999870464520914
instant,40,20,78.086,0.999823996931306
instant,40,20,78.116,0.999775004116901
instant,40,20,78.146,0.999723490708791
instant,40,20,78.176,0.99966946133638
instant,40,20,78.206,0.999612920627382
instant,40,20,78.236,0.999553873207807
instant,40,20,78.266,0.999492323701955
instant,40,20,78.296,0.999428276732406
instant,40,20,78.326,0.999361736920012
instant,40,20,78.356,0.999292708883887
instant,40,20,78.386,0.999221197241399
instant,40,20,78.416,0.999170891409742
instant,40,20,78.446,0.999260738426099
instant,40,20,78.476,0.999355236391598
instant,40,20,78.506,0.99945437675589
instant,40,20,78.536,0.999558150971777
instant,40,20,78.566,0.999666550495232
instant,40,20,78.596,0.999779566785418
instant,40,20,78.626,0.999755263468966
instant,40,20,78.656,0.999706077694699
instant,40,20,78.686,0.999654371850634
instant,40,20,78.716,0.999600150565743
instant,40,20,78.746,0.999543418467307
instant,40,20,78.776,0.999484180180903
instant,40,20,78.806,0.999422440330398
instant,40,20,78.836,0.999358203537936
instant,40,20,78.866,0.999291474423934
instant,40,20,78.896,0.999230353844364
instant,40,20,78.926,0.99926769585258
instant,40,20,78.956,0.999363865689517
instant,40,20,78.986,0.999464674925782
instant,40,20,79.016,0.999570115015165
instant,40,20,79.046,0.999680177414634
instant,40,20,79.076,0.999794853584352
instant,40,20,79.106,0.999838152032594
instant,40,20,79.136,0.9997932072342
instant,40,20,79.166,0.999745957928271
instant,40,20,79.196,0.999696184995167
instant,40,20,79.226,0.999643893065164
instant,40,20,79.256,0.99958908676685
instant,40,20,79.286,0.999531770727119
instant,40,20,79.316,0.999471949571158
instant,40,20,79.346,0.999409627922444
instant,40,20,79.376,0.99934481040273
instant,40,20,79.406,0.999299742138301
instant,40,20,79.436,0.999396196331083
instant,40,20,79.466,0.99949728933694
instant,40,20,79.496,0.99960301260996
instant,40,20,79.526,0.999713357607408
instant,40,20,79.556,0.999828315789746
instant,40,20,79.586,0.999947878620644
instant,40,20,79.616,0.999930109769789
instant,40,20,79.646,0.999887446316306
instant,40,20,79.676,0.999842250688518
instant,40,20,79.706,0.999794527520002
instant,40,20,79.736,0.999744281442666
instant,40,20,79.766,0.999691517086736
instant,40,20,79.796,0.999636239080754
instant,40,20,79.826,0.999578452051562
instant,40,20,79.856,0.999518160624297
instant,40,20,79.886,0.999455369422379
instant,40,20,79.916,0.999390083067507
instant,40,20,79.946,0.999322306179643
instant,40,20,79.976,0.999252040620415
instant,40,20,80.006,0.999280825682757
instant,40,20,80.036,0.999375288822014
instant,40,20,80.066,0.999474394375041
instant,40,20,80.096,0.999578133794696
instant,40,20,80.126,0.999686498537008
instant,40,20,80.156,0.999799480061195
instant,40,20,80.186,0.999864103832298
instant,40,20,80.216,0.999818225958591
instant,40,20,80.246,0.999770276415807
instant,40,20,80.276,0.999719804431161
instant,40,20,80.306,0.999666814634637
instant,40,20,80.336,0.999611311654531
instant,40,20,80.366,0.999553300117441
instant,40,20,80.396,0.999492784648257
instant,40,20,80.426,0.999429769870155
instant,40,20,80.456,0.999364260404584
instant,40,20,80.486,0.999296260871259
instant,40,20,80.516,0.999225775888154
instant,40,20,80.546,0.999256617167926
instant,40,20,80.576,0.999350960323388
instant,40,20,80.606,0.999449946168968
instant,40,20,80.636,0.999553566157344
instant,40,20,80.666,0.999661811744367
instant,40,20,80.696,0.999774674389075
instant,40,20,80.726,0.999827967205824
instant,40,20,80.756,0.999781721775609
instant,40,20,80.786,0.999733178678327
instant,40,20,80.816,0.999682114294454
instant,40,20,80.846,0.999628533253458
instant,40,20,80.876,0.999572440183118
instant,40,20,80.906,0.999513839709513
instant,40,20,80.936,0.999452736457012
instant,40,20,80.966,0.999389135048268
instant,40,20,80.996,0.999323040104204
instant,40,20,81.028,0.999249792847678
instant,40,20,81.058,0.999186667584678
instant,40,20,81.088,0.999235045456007
instant,40,20,81.118,0.99932975809933
instant,40,20,81.148,0.999429112829597
instant,40,20,81.178,0.9995331010996
instant,40,20,81.208,0.999641714365302
instant,40,20,81.238,0.999754944085857
instant,40,20,81.268,0.999796798756593
instant,40,20,81.298,0.999750412873593
instant,40,20,81.328,0.999701725165397
instant,40,20,81.358,0.999650516510545
instant,40,20,81.388,0.999596791538276
instant,40,20,81.418,0.999540554876138
instant,40,20,81.448,0.999481811149981
instant,40,20,81.478,0.999420564983941
instant,40,20,81.508,0.99935682100044
instant,40,20,81.538,0.999290581055521
instant,40,20,81.568,0.999323530093317
instant,40,20,81.598,0.999422009993069
instant,40,20,81.628,0.999525125021538
instant,40,20,81.658,0.999632866634116
instant,40,20,81.688,0.99974522628938
instant,40,20,81.718,0.999862195449109
instant,40,20,81.748,0.999918995150277
instant,40,20,81.778,0.999876583802945
instant,40,20,81.808,0.999832088720153
instant,40,20,81.838,0.999785064873844
instant,40,20,81.868,0.999735516896281
instant,40,20,81.898,0.999683449418052
instant,40,20,81.928,0.999628867068057
instant,40,20,81.958,0.999571774473504
instant,40,20,81.988,0.999512176259897
instant,40,20,82.018,0.999450077051024
instant,40,20,82.048,0.999385481468955
instant,40,20,82.078,0.999318394134029
instant,40,20,82.108,0.999341533471233
instant,40,20,82.138,0.999438785739009
instant,40,20,82.168,0.99954067528022
instant,40,20,82.198,0.99964719354963
instant,40,20,82.228,0.999758332005184
instant,40,20,82.258,0.999874082108026
instant,40,20,82.288,0.999941416112933
instant,40,20,82.318,0.999898288130056
instant,40,20,82.348,0.999853089209986
instant,40,20,82.378,0.999805362726787
instant,40,20,82.408,0.999755113312414
instant,40,20,82.438,0.999702345597144
instant,40,20,82.468,0.999647064209565
instant,40,20,82.498,0.999589273776569
instant,40,20,82.528,0.999528978923341
instant,40,20,82.558,0.999466184273349
instant,40,20,82.588,0.999400894448341
instant,40,20,82.618,0.999333114068328
instant,40,20,82.648,0.999262847751581
instant,40,20,82.678,0.999190097363664
instant,40,20,82.708,0.999157481895123
instant,40,20,82.738,0.999246920320906
instant,40,20,82.768,0.999341010459879
instant,40,20,82.798,0.999439743761392
instant,40,20,82.828,0.99954311167795
instant,40,20,82.858,0.999651105665225
instant,40,20,82.888,0.999763717182076
instant,40,20,82.918,0.999727804017748
instant,40,20,82.948,0.99967774050287
instant,40,20,82.978,0.999625158557407
instant,40,20,83.008,0.999570062809695
instant,40,20,83.038,0.999512457886371
instant,40,20,83.068,0.99945234841237
instant,40,20,83.098,0.99938973901091
instant,40,20,83.128,0.999324634303487
instant,40,20,83.158,0.999257038909863
instant,40,20,83.188,0.99920788653331
instant,40,20,83.218,0.999301516402008
instant,40,20,83.248,0.999399790367436
instant,40,20,83.278,0.999502699881612
instant,40,20,83.308,0.999610236399723
instant,40,20,83.338,0.999722391380142
instant,40,20,83.368,0.999839156284439
instant,40,20,83.398,0.999806522699237
instant,40,20,83.428,0.999760560060152
instant,40,20,83.458,0.999712071461262
instant,40,20,83.488,0.999661061533651
instant,40,20,83.518,0.99960753490672
instant,40,20,83.548,0.999551496208184
instant,40,20,83.578,0.999492950064053
instant,40,20,83.608,0.999431901098631
instant,40,20,83.638,0.999368353934504
instant,40,20,83.668,0.999307423719125
instant,40,20,83.698,0.99934809518035
instant,40,20,83.728,0.999447310641311
instant,40,20,83.758,0.999551159852601
instant,40,20,83.788,0.999659634270158
instant,40,20,83.818,0.999772725353104
instant,40,20,83.848,0.999890424563766
instant,40,20,83.878,0.99993674044307
instant,40,20,83.908,0.999894807410952
instant,40,20,83.938,0.999850564233424
instant,40,20,83.968,0.999803791794955
instant,40,20,83.998,0.999754494728042
instant,40,20,84.028,0.999702677663503
instant,40,20,84.058,0.999648345230472
instant,40,20,84.088,0.999591502056391
instant,40,20,84.118,0.999532152766996
instant,40,20,84.148,0.999470301986316
instant,40,20,84.178,0.999405954336654
instant,40,20,84.208,0.999339114438586
instant,40,20,84.238,0.999318582899734
instant,40,20,84.268,0.999414183225867
instant,40,20,84.298,0.999514423838506
instant,40,20,84.328,0.999619296191338
instant,40,20,84.358,0.999728791741226
instant,40,20,84.388,0.999842901948226
instant,40,20,84.418,0.999952831914957
instant,40,20,84.448,0.999909258946453
instant,40,20,84.478,0.999864327243771
instant,40,20,84.508,0.99981686747211
instant,40,20,84.538,0.999766884263632
instant,40,20,84.568,0.99971438224882
instant,40,20,84.598,0.999659366056472
instant,40,20,84.628,0.999601840313688
instant,40,20,84.658,0.999541809645863
instant,40,20,84.688,0.999479278676678
instant,40,20,84.718,0.999414252028091
instant,40,20,84.748,0.999346734320327
instant,40,20,84.778,0.999276730171869
instant,40,20,84.808,0.999204244199451
instant,40,20,84.838,0.999189030787884
instant,40,20,84.868,0.999279481510078
instant,40,20,84.898,0.999374582053189
instant,40,20,84.928,0.999474323867309
instant,40,20,84.958,0.99957869840569
instant,40,20,84.988,0.999687697124754
instant,40,20,85.018,0.999771982960149
instant,40,20,85.048,0.999720369995973
instant,40,20,85.078,0.999669370319396
instant,40,20,85.108,0.999615853903546
instant,40,20,85.138,0.99955982537618
instant,40,20,85.168,0.999501289363353
instant,40,20,85.198,0.999440250489415
instant,40,20,85.228,0.999376713376996
instant,40,20,85.258,0.999310682646998
instant,40,20,85.288,0.999242162918589
instant,40,20,85.318,0.999228467481504
instant,40,20,85.348,0.999322760309849
instant,40,20,85.378,0.999421695995294
instant,40,20,85.408,0.999525265990345
instant,40,20,85.438,0.99963346175068
instant,40,20,85.468,0.999746274735164
instant,40,20,85.498,0.999846124015687
instant,40,20,85.528,0.999797903448371
instant,40,20,85.558,0.999751171991553
instant,40,20,85.588,0.999701915970468
instant,40,20,85.618,0.999650140015714
instant,40,20,85.648,0.999595848756203
instant,40,20,85.678,0.999539046819155
instant,40,20,85.708,0.999479738830088
instant,40,20,85.738,0.999417929412806
instant,40,20,85.768,0.999353623189396
instant,40,20,85.798,0.999292891624873
instant,40,20,85.828,0.999383998626414
instant,40,20,85.858,0.999484674240023
instant,40,20,85.888,0.999589980899339
instant,40,20,85.918,0.999699910061325
instant,40,20,85.948,0.999814453186137
instant,40,20,85.978,0.999933601737139
instant,40,20,86.008,0.999937736047986
instant,40,20,86.038,0.999895609027751
instant,40,20,86.068,0.999850948855284
instant,40,20,86.098,0.99980376016451
instant,40,20,86.128,0.999754047587685
instant,40,20,86.158,0.999701815755389
instant,40,20,86.188,0.999647069296513
instant,40,20,86.218,0.999589812838257
instant,40,20,86.248,0.999530051006113
instant,40,20,86.278,0.999467788423862
instant,40,20,86.308,0.99940302971356
instant,40,20,86.338,0.999335779495535
instant,40,20,86.368,0.999266042388372
instant,40,20,86.398,0.999261117072053
instant,40,20,86.428,0.999354630031908
instant,40,20,86.458,0.999452787155841
instant,40,20,86.488,0.999555579896057
instant,40,20,86.518,0.999662999707934
instant,40,20,86.548,0.999775038050031
instant,40,20,86.578,0.999862363186243
instant,40,20,86.608,0.999813786476391
instant,40,20,86.638,0.999765810040924
instant,40,20,86.668,0.999715311223203
instant,40,20,86.698,0.999662294653177
instant,40,20,86.728,0.999606764959104
instant,40,20,86.758,0.999548726767547
instant,40,20,86.788,0.999488184703359
instant,40,20,86.818,0.999425143389679
instant,40,20,86.848,0.999359607447919
instant,40,20,86.878,0.999291559050207
instant,40,20,86.908,0.999335893949629
instant,40,20,86.938,0.999433158276826
instant,40,20,86.968,0.999535059868662
instant,40,20,86.998,0.999641590179889
instant,40,20,87.03,0.999760314764812
instant,40,20,87.06,0.999876384030854
instant,40,20,87.09,0.999910571564612
instant,40,20,87.12,0.99986679594858
instant,40,20,87.15,0.999820490195452
instant,40,20,87.18,0.999771658938071
instant,40,20,87.21,0.999720306807601
instant,40,20,87.24,0.999666438433526
instant,40,20,87.27,0.999610058443637
instant,40,20,87.3,0.999551171464023
instant,40,20,87.33,0.999489782119063
instant,40,20,87.36,0.999425895031417
instant,40,20,87.39,0.999359514822019
instant,40,20,87.42,0.999290643350554
instant,40,20,87.45,0.99921929077249
instant,40,20,87.48,0.999145458946007
instant,40,20,87.51,0.999096278342143
instant,40,20,87.54,0.999164404108501
instant,40,20,87.57,0.999255917253754
instant,40,20,87.6,0.999352078383005
instant,40,20,87.63,0.999452878946866
instant,40,20,87.66,0.999558310399103
instant,40,20,87.69,0.999668364196664
instant,40,20,87.72,0.999684756805971
instant,40,20,87.75,0.999634480906874
instant,40,20,87.78,0.999581687068786
instant,40,20,87.81,0.999526379919718
instant,40,20,87.84,0.999468564085985
instant,40,20,87.87,0.999408244192193
instant,40,20,87.9,0.999345424861237
instant,40,20,87.93,0.999280107947472
instant,40,20,87.96,0.999212303620655
instant,40,20,87.99,0.999158254098715
instant,40,20,88.02,0.999217993821731
instant,40,20,88.05,0.999314432846836
instant,40,20,88.08,0.999415510919484
instant,40,20,88.11,0.999521219493394
instant,40,20,88.14,0.999631550025462
instant,40,20,88.17,0.999746493975781
instant,40,20,88.2,0.99977881476399
instant,40,20,88.23,0.999733885823289
instant,40,20,88.26,0.999686429148947
instant,40,20,88.29,0.999636449372518
instant,40,20,88.32,0.999583951123881
instant,40,20,88.35,0.999528939031227
instant,40,20,88.38,0.999471417721051
instant,40,20,88.41,0.999411391818144
instant,40,20,88.44,0.99934886594558
instant,40,20,88.47,0.999283834374787
instant,40,20,88.5,0.999320136708452
instant,40,20,88.53,0.999419923711872
instant,40,20,88.56,0.999524343517479
instant,40,20,88.59,0.999633387581409
instant,40,20,88.62,0.999747047362992
instant,40,20,88.65,0.999865314324761
instant,40,20,88.68,0.999912167410549
instant,40,20,88.71,0.999870797627292
instant,40,20,88.74,0.999827118024007
instant,40,20,88.77,0.999780908215907
instant,40,20,88.8,0.999732172835705
instant,40,20,88.83,0.999680916514435
instant,40,20,88.86,0.999627143881453
instant,40,20,88.89,0.999570859564422
instant,40,20,88.92,0.999512068189302
instant,40,20,88.95,0.999450774380346
instant,40,20,88.98,0.999386982760087
instant,40,20,89.01,0.999320697949331
instant,40,20,89.04,0.999289785432705
instant,40,20,89.07,0.999385462702791
instant,40,20,89.1,0.999485780197371
instant,40,20,89.13,0.999590729370041
instant,40,20,89.16,0.999700301677575
instant,40,20,89.19,0.999814488579937
instant,40,20,89.22,0.999933281540299
instant,40,20,89.25,0.999892240153807
instant,40,20,89.28,0.999847858157109
instant,40,20,89.31,0.999800947154088
instant,40,20,89.34,0.999751511777148
instant,40,20,89.37,0.999699556657014
instant,40,20,89.4,0.999645086422727
instant,40,20,89.43,0.999588105701634
instant,40,20,89.46,0.999528619119378
instant,40,20,89.49,0.99946663129989
instant,40,20,89.52,0.99940214686538
instant,40,20,89.55,0.999335170436327
instant,40,20,89.58,0.999265706631471
instant,40,20,89.61,0.999193760067804
instant,40,20,89.64,0.999152019000833
instant,40,20,89.67,0.999241827458434
instant,40,20,89.7,0.999336286982622
instant,40,20,89.73,0.999435389022939
instant,40,20,89.76,0.999539125032079
instant,40,20,89.79,0.999647486465908
instant,40,20,89.82,0.999760464783479
instant,40,20,89.85,0.999712811566754
instant,40,20,89.88,0.99966260182279
instant,40,20,89.91,0.999609873948504
instant,40,20,89.94,0.999554632572076
instant,40,20,89.97,0.99949688231999
instant,40,20,90,0.999436627817024
hold,40,10,0,1.00247020754284
hold,40,10,0.03,1.0025385606189
hold,40,10,0.06,1.00260611109983
hold,40,10,0.09,1.00267099431492
hold,40,10,0.12,1.00273321474618
hold,40,10,0.15,1.00279277687455
hold,40,10,0.18,1.00284968517996
hold,40,10,0.21,1.00290394414127
hold,40,10,0.24,1.00295555823628
hold,40,10,0.27,1.00300453194169
hold,40,10,0.3,1.00305086973315
hold,40,10,0.33,1.0030945760852
hold,40,10,0.36,1.00313565547126
hold,40,10,0.39,1.00317411236367
hold,40,10,0.42,1.00320995123361
hold,40,10,0.45,1.00324317655116
hold,40,10,0.48,1.00327379278523
hold,40,10,0.51,1.00330180440361
hold,40,10,0.54,1.00332721587291
hold,40,10,0.57,1.00335003165856
hold,40,10,0.6,1.00337025622483
hold,40,10,0.63,1.0033878940348
hold,40,10,0.66,1.00340294955035
hold,40,10,0.69,1.00341542723214
hold,40,10,0.72,1.00342533153963
hold,40,10,0.75,1.00343266693104
hold,40,10,0.78,1.00343743786338
hold,40,10,0.81,1.00343964879239
hold,40,10,0.84,1.00343930417257
hold,40,10,0.87,1.00343640845716
hold,40,10,0.9,1.00343096609811
hold,40,10,0.93,1.00342298154612
hold,40,10,0.96,1.00341245925058
hold,40,10,0.99,1.00339940365958
hold,40,10,1.02,1.00338381921991
hold,40,10,1.05,1.00336571037704
hold,40,10,1.08,1.00334508157512
hold,40,10,1.11,1.00332193725696
hold,40,10,1.14,1.00329628186403
hold,40,10,1.17,1.00326811983644
hold,40,10,1.2,1.00323745561295
hold,40,10,1.23,1.00320429363094
hold,40,10,1.26,1.00316863556842
hold,40,10,1.29,1.00313049140894
hold,40,10,1.32,1.00308986281645
hold,40,10,1.35,1.00304675422361
hold,40,10,1.38,1.00300117006166
hold,40,10,1.41,1.00295311476041
hold,40,10,1.44,1.00290259274825
hold,40,10,1.47,1.00284960845212
hold,40,10,1.5,1.00279416629749
hold,40,10,1.53,1.00273627070838
hold,40,10,1.56,1.00267592610736
hold,40,10,1.59,1.00261313691548
hold,40,10,1.62,1.00254790755234
hold,40,10,1.65,1.00262969419811
hold,40,10,1.68,1.00273148985292
hold,40,10,1.71,1.00283797767183
hold,40,10,1.74,1.00294915961354
hold,40,10,1.77,1.00306501682106
hold,40,10,1.8,1.00318554605031
hold,40,10,1.83,1.00325827085794
hold,40,10,1.86,1.00321916341696
hold,40,10,1.89,1.00317874972978
hold,40,10,1.92,1.00313585544403
hold,40,10,1.95,1.00309048499144
hold,40,10,1.98,1.00304264280233
hold,40,10,2.01,1.00299233330557
hold,40,10,2.04,1.00293956092858
hold,40,10,2.07,1.00288433009735
hold,40,10,2.1,1.0028266452364
hold,40,10,2.13,1.00276651076878
hold,40,10,2.16,1.00270393111605
hold,40,10,2.19,1.0026389106983
hold,40,10,2.22,1.00257145123268
hold,40,10,2.25,1.00250156255957
hold,40,10,2.28,1.00244582437159
hold,40,10,2.31,1.00253819767044
hold,40,10,2.34,1.00263437604845
hold,40,10,2.37,1.00273525666264
hold,40,10,2.4,1.00284083625526
hold,40,10,2.43,1.00295110636227
hold,40,10,2.46,1.00306605852251
hold,40,10,2.49,1.00310018894844
hold,40,10,2.52,1.00305532547063
hold,40,10,2.55,1.00300798946496
hold,40,10,2.58,1.00295818536039
hold,40,10,2.61,1.00290591758443
hold,40,10,2.64,1.00285119056316
hold,40,10,2.67,1.00279400872119
hold,40,10,2.7,1.00273437648167
hold,40,10,2.73,1.00267229555727
hold,40,10,2.76,1.002616057207
hold,40,10,2.79,1.00271320323875
hold,40,10,2.82,1.0028166745238
hold,40,10,2.85,1.00292483489777
hold,40,10,2.88,1.00303768108509
hold,40,10,2.91,1.00315520462619
hold,40,10,2.94,1.00327739706438
hold,40,10,2.97,1.00332923365216
hold,40,10,3.002,1.00328927969768
hold,40,10,3.032,1.00324942202561
hold,40,10,3.062,1.00320708261119
hold,40,10,3.092,1.00316226588674
hold,40,10,3.122,1.00311497628314
hold,40,10,3.152,1.00306521822985
hold,40,10,3.182,1.00301299615487
hold,40,10,3.212,1.00295831448478
hold,40,10,3.242,1.00290117764466
hold,40,10,3.272,1.00296887516695
hold,40,10,3.302,1.00307779148094
hold,40,10,3.332,1.00319138676103
hold,40,10,3.362,1.00330965768597
hold,40,10,3.392,1.00343259579921
hold,40,10,3.422,1.00356019264713
hold,40,10,3.452,1.003663528828
hold,40,10,3.482,1.00363108645453
hold,40,10,3.512,1.00359866466491
hold,40,10,3.542,1.00356375004463
hold,40,10,3.572,1.00352634426227
hold,40,10,3.602,1.00348645175404
hold,40,10,3.632,1.00344407695471
hold,40,10,3.662,1.00339922429764
hold,40,10,3.692,1.00335189821479
hold,40,10,3.722,1.00330210313666
