target_load_A,target_label,objective,ref_slew_us,interp_score,interp_undershoot_mV,interp_settle_time_us,interp_phase_spacing_std_ns,interp_skip_count_est
10.0,10A,base,97.0,9.122253725067893,4.58490751824017,43.9675,98.31161720899843,1.0
10.0,10A,score_settle005,97.0,11.320628725067891,4.58490751824017,43.9675,98.31161720899843,1.0
10.0,10A,score_settle010,97.0,13.51900372506789,4.58490751824017,43.9675,98.31161720899843,1.0
10.0,10A,base,98.0,9.139736546485166,4.582203804707583,44.537000000000006,99.26036483247263,1.0
10.0,10A,score_settle005,98.0,11.36658654648516,4.582203804707583,44.537000000000006,99.26036483247263,1.0
10.0,10A,score_settle010,98.0,13.59343654648516,4.582203804707583,44.537000000000006,99.26036483247263,1.0
10.0,10A,base,99.0,9.157219367902439,4.579500091174996,45.106500000000004,100.20911245594681,1.0
10.0,10A,score_settle005,99.0,11.412544367902429,4.579500091174996,45.106500000000004,100.20911245594681,1.0
10.0,10A,score_settle010,99.0,13.66786936790243,4.579500091174996,45.106500000000004,100.20911245594681,1.0
10.0,10A,base,100.0,9.17470218931971,4.57679637764241,45.676,101.157860079421,1.0
10.0,10A,score_settle005,100.0,11.4585021893197,4.57679637764241,45.676,101.157860079421,1.0
10.0,10A,score_settle010,100.0,13.7423021893197,4.57679637764241,45.676,101.157860079421,1.0
10.0,10A,base,101.0,9.161580313008741,4.574661960509655,46.0533,100.63545358685542,1.0
10.0,10A,score_settle005,101.0,11.46424531300873,4.574661960509655,46.0533,100.63545358685542,1.0
10.0,10A,score_settle010,101.0,13.76691031300873,4.574661960509655,46.0533,100.63545358685542,1.0
10.0,10A,base,102.0,9.148458436697771,4.572527543376902,46.430600000000005,100.11304709428988,1.0
10.0,10A,score_settle005,102.0,11.46998843669776,4.572527543376902,46.430600000000005,100.11304709428988,1.0
10.0,10A,score_settle010,102.0,13.79151843669776,4.572527543376902,46.430600000000005,100.11304709428988,1.0
10.0,10A,base,103.0,9.1353365603868,4.570393126244148,46.807900000000004,99.5906406017243,1.0
10.0,10A,score_settle005,103.0,11.47573156038679,4.570393126244148,46.807900000000004,99.5906406017243,1.0
10.0,10A,score_settle010,103.0,13.81612656038679,4.570393126244148,46.807900000000004,99.5906406017243,1.0
10.0,10A,base,104.0,9.122214684075832,4.568258709111394,47.18520000000001,99.06823410915874,1.0
10.0,10A,score_settle005,104.0,11.48147468407582,4.568258709111394,47.18520000000001,99.06823410915874,1.0
10.0,10A,score_settle010,104.0,13.840734684075821,4.568258709111394,47.18520000000001,99.06823410915874,1.0
10.0,10A,base,105.0,9.109092807764863,4.56612429197864,47.56250000000001,98.54582761659319,1.0
10.0,10A,score_settle005,105.0,11.48721780776485,4.56612429197864,47.56250000000001,98.54582761659319,1.0
10.0,10A,score_settle010,105.0,13.865342807764849,4.56612429197864,47.56250000000001,98.54582761659319,1.0
10.0,10A,base,106.0,9.095970931453893,4.563989874845886,47.9398,98.0234211240276,1.0
10.0,10A,score_settle005,106.0,11.49296093145388,4.563989874845886,47.9398,98.0234211240276,1.0
10.0,10A,score_settle010,106.0,13.889950931453878,4.563989874845886,47.9398,98.0234211240276,1.0
10.0,10A,base,107.0,9.082849055142923,4.561855457713132,48.3171,97.50101463146204,1.0
10.0,10A,score_settle005,107.0,11.498704055142909,4.561855457713132,48.3171,97.50101463146204,1.0
10.0,10A,score_settle010,107.0,13.91455905514291,4.561855457713132,48.3171,97.50101463146204,1.0
10.0,10A,base,108.0,9.069727178831954,4.559721040580378,48.6944,96.97860813889648,1.0
10.0,10A,score_settle005,108.0,11.50444717883194,4.559721040580378,48.6944,96.97860813889648,1.0
10.0,10A,score_settle010,108.0,13.939167178831939,4.559721040580378,48.6944,96.97860813889648,1.0
10.0,10A,base,109.0,9.056605302520985,4.557586623447624,49.07170000000001,96.45620164633092,1.0
10.0,10A,score_settle005,109.0,11.510190302520972,4.557586623447624,49.07170000000001,96.45620164633092,1.0
10.0,10A,score_settle010,109.0,13.963775302520972,4.557586623447624,49.07170000000001,96.45620164633092,1.0
10.0,10A,base,110.0,9.043483426210015,4.55545220631487,49.449,95.93379515376535,1.0
10.0,10A,score_settle005,110.0,11.515933426210001,4.55545220631487,49.449,95.93379515376535,1.0
10.0,10A,score_settle010,110.0,13.98838342621,4.55545220631487,49.449,95.93379515376535,1.0
10.0,10A,base,111.0,9.030361549899045,4.553317789182116,49.8263,95.4113886611998,1.0
10.0,10A,score_settle005,111.0,11.52167654989903,4.553317789182116,49.8263,95.4113886611998,1.0
10.0,10A,score_settle010,111.0,14.012991549899029,4.553317789182116,49.8263,95.4113886611998,1.0
10.0,10A,base,112.0,9.017239673588076,4.551183372049362,50.2036,94.88898216863421,1.0
10.0,10A,score_settle005,112.0,11.52741967358806,4.551183372049362,50.2036,94.88898216863421,1.0
10.0,10A,score_settle010,112.0,14.03759967358806,4.551183372049362,50.2036,94.88898216863421,1.0
10.0,10A,base,113.0,9.004117797277107,4.549048954916608,50.5809,94.36657567606866,1.0
10.0,10A,score_settle005,113.0,11.53316279727709,4.549048954916608,50.5809,94.36657567606866,1.0
10.0,10A,score_settle010,113.0,14.06220779727709,4.549048954916608,50.5809,94.36657567606866,1.0
10.0,10A,base,114.0,8.990995920966137,4.546914537783854,50.958200000000005,93.84416918350308,1.0
10.0,10A,score_settle005,114.0,11.53890592096612,4.546914537783854,50.958200000000005,93.84416918350308,1.0
10.0,10A,score_settle010,114.0,14.086815920966119,4.546914537783854,50.958200000000005,93.84416918350308,1.0
10.0,10A,base,115.0,8.977874044655167,4.5447801206511,51.335499999999996,93.32176269093753,1.0
10.0,10A,score_settle005,115.0,11.54464904465515,4.5447801206511,51.335499999999996,93.32176269093753,1.0
10.0,10A,score_settle010,115.0,14.11142404465515,4.5447801206511,51.335499999999996,93.32176269093753,1.0
10.0,10A,base,116.0,8.964752168344198,4.542645703518346,51.7128,92.79935619837197,1.0
10.0,10A,score_settle005,116.0,11.55039216834418,4.542645703518346,51.7128,92.79935619837197,1.0
10.0,10A,score_settle010,116.0,14.13603216834418,4.542645703518346,51.7128,92.79935619837197,1.0
10.0,10A,base,117.0,8.95163029203323,4.540511286385592,52.09010000000001,92.2769497058064,1.0
10.0,10A,score_settle005,117.0,11.55613529203321,4.540511286385592,52.09010000000001,92.2769497058064,1.0
10.0,10A,score_settle010,117.0,14.160640292033209,4.540511286385592,52.09010000000001,92.2769497058064,1.0
10.0,10A,base,118.0,8.938508415722259,4.538376869252838,52.4674,91.75454321324082,1.0
10.0,10A,score_settle005,118.0,11.56187841572224,4.538376869252838,52.4674,91.75454321324082,1.0
10.0,10A,score_settle010,118.0,14.18524841572224,4.538376869252838,52.4674,91.75454321324082,1.0
10.0,10A,base,119.0,8.925386539411289,4.536242452120084,52.844699999999996,91.23213672067527,1.0
10.0,10A,score_settle005,119.0,11.56762153941127,4.536242452120084,52.844699999999996,91.23213672067527,1.0
10.0,10A,score_settle010,119.0,14.209856539411268,4.536242452120084,52.844699999999996,91.23213672067527,1.0
10.0,10A,base,120.0,8.91226466310032,4.53410803498733,53.222,90.7097302281097,1.0
10.0,10A,score_settle005,120.0,11.5733646631003,4.53410803498733,53.222,90.7097302281097,1.0
10.0,10A,score_settle010,120.0,14.2344646631003,4.53410803498733,53.222,90.7097302281097,1.0
0.001,near0A,base,20.0,19.700226028769,12.6631113910947,22.272,122.687426191699,2.0
0.001,near0A,score_settle005,20.0,20.813826028769,12.6631113910947,22.272,122.687426191699,2.0
0.001,near0A,score_settle010,20.0,21.927426028769,12.6631113910947,22.272,122.687426191699,2.0
0.001,near0A,base,21.0,19.56064980488905,12.55599029985424,21.5244,121.1788091772125,2.0
0.001,near0A,score_settle005,21.0,20.63686980488905,12.55599029985424,21.5244,121.1788091772125,2.0
0.001,near0A,score_settle010,21.0,21.71308980488905,12.55599029985424,21.5244,121.1788091772125,2.0
0.001,near0A,base,22.0,19.4210735810091,12.44886920861378,20.776799999999998,119.67019216272601,2.0
0.001,near0A,score_settle005,22.0,20.4599135810091,12.44886920861378,20.776799999999998,119.67019216272601,2.0
0.001,near0A,score_settle010,22.0,21.4987535810091,12.44886920861378,20.776799999999998,119.67019216272601,2.0
0.001,near0A,base,23.0,19.281497357129147,12.34174811737332,20.029199999999996,118.16157514823949,2.0
0.001,near0A,score_settle005,23.0,20.28295735712915,12.34174811737332,20.029199999999996,118.16157514823949,2.0
0.001,near0A,score_settle010,23.0,21.284417357129147,12.34174811737332,20.029199999999996,118.16157514823949,2.0
0.001,near0A,base,24.0,19.1419211332492,12.23462702613286,19.281599999999997,116.652958133753,2.0
0.001,near0A,score_settle005,24.0,20.1060011332492,12.23462702613286,19.281599999999997,116.652958133753,2.0
0.001,near0A,score_settle010,24.0,21.0700811332492,12.23462702613286,19.281599999999997,116.652958133753,2.0
0.001,near0A,base,25.0,19.00234490936925,12.127505934892401,18.534,115.1443411192665,2.0
0.001,near0A,score_settle005,25.0,19.92904490936925,12.127505934892401,18.534,115.1443411192665,2.0
0.001,near0A,score_settle010,25.0,20.85574490936925,12.127505934892401,18.534,115.1443411192665,2.0
0.001,near0A,base,26.0,18.8627686854893,12.02038484365194,17.7864,113.63572410478,2.0
0.001,near0A,score_settle005,26.0,19.752088685489298,12.02038484365194,17.7864,113.63572410478,2.0
0.001,near0A,score_settle010,26.0,20.6414086854893,12.02038484365194,17.7864,113.63572410478,2.0
0.001,near0A,base,27.0,18.72319246160935,11.913263752411481,17.0388,112.12710709029349,2.0
0.001,near0A,score_settle005,27.0,19.57513246160935,11.913263752411481,17.0388,112.12710709029349,2.0
0.001,near0A,score_settle010,27.0,20.42707246160935,11.913263752411481,17.0388,112.12710709029349,2.0
0.001,near0A,base,28.0,18.583616237729398,11.80614266117102,16.2912,110.618490075807,2.0
0.001,near0A,score_settle005,28.0,19.3981762377294,11.80614266117102,16.2912,110.618490075807,2.0
0.001,near0A,score_settle010,28.0,20.212736237729402,11.80614266117102,16.2912,110.618490075807,2.0
0.001,near0A,base,29.0,18.44404001384945,11.699021569930562,15.5436,109.1098730613205,2.0
0.001,near0A,score_settle005,29.0,19.22122001384945,11.699021569930562,15.5436,109.1098730613205,2.0
0.001,near0A,score_settle010,29.0,19.998400013849448,11.699021569930562,15.5436,109.1098730613205,2.0
0.001,near0A,base,30.0,18.3044637899695,11.5919004786901,14.796,107.601256046834,2.0
0.001,near0A,score_settle005,30.0,19.0442637899695,11.5919004786901,14.796,107.601256046834,2.0
0.001,near0A,score_settle010,30.0,19.7840637899695,11.5919004786901,14.796,107.601256046834,2.0
0.001,near0A,base,31.0,18.242373163235712,11.52244498531313,15.49860000000001,107.925746453633,2.0
0.001,near0A,score_settle005,31.0,19.01730316323571,11.52244498531313,15.49860000000001,107.925746453633,2.0
0.001,near0A,score_settle010,31.0,19.79223316323571,11.52244498531313,15.49860000000001,107.925746453633,2.0
0.001,near0A,base,32.0,18.18028253650192,11.45298949193616,16.20120000000002,108.25023686043201,2.0
0.001,near0A,score_settle005,32.0,18.99034253650192,11.45298949193616,16.20120000000002,108.25023686043201,2.0
0.001,near0A,score_settle010,32.0,19.80040253650192,11.45298949193616,16.20120000000002,108.25023686043201,2.0
0.001,near0A,base,33.0,18.11819190976813,11.383533998559189,16.90380000000003,108.574727267231,2.0
0.001,near0A,score_settle005,33.0,18.963381909768128,11.383533998559189,16.90380000000003,108.574727267231,2.0
0.001,near0A,score_settle010,33.0,19.80857190976813,11.383533998559189,16.90380000000003,108.574727267231,2.0
0.001,near0A,base,34.0,18.056101283034337,11.31407850518222,17.60640000000004,108.89921767403001,2.0
0.001,near0A,score_settle005,34.0,18.936421283034342,11.31407850518222,17.60640000000004,108.89921767403001,2.0
0.001,near0A,score_settle010,34.0,19.81674128303434,11.31407850518222,17.60640000000004,108.89921767403001,2.0
0.001,near0A,base,35.0,17.99401065630055,11.244623011805249,18.309000000000047,109.223708080829,2.0
0.001,near0A,score_settle005,35.0,18.90946065630055,11.244623011805249,18.309000000000047,109.223708080829,2.0
0.001,near0A,score_settle010,35.0,19.824910656300553,11.244623011805249,18.309000000000047,109.223708080829,2.0
0.001,near0A,base,36.0,17.93192002956676,11.17516751842828,19.01160000000006,109.54819848762801,2.0
0.001,near0A,score_settle005,36.0,18.88250002956676,11.17516751842828,19.01160000000006,109.54819848762801,2.0
0.001,near0A,score_settle010,36.0,19.833080029566762,11.17516751842828,19.01160000000006,109.54819848762801,2.0
0.001,near0A,base,37.0,17.86982940283297,11.10571202505131,19.71420000000007,109.872688894427,2.0
0.001,near0A,score_settle005,37.0,18.855539402832967,11.10571202505131,19.71420000000007,109.872688894427,2.0
0.001,near0A,score_settle010,37.0,19.841249402832972,11.10571202505131,19.71420000000007,109.872688894427,2.0
0.001,near0A,base,38.0,17.80773877609918,11.03625653167434,20.41680000000008,110.197179301226,2.0
0.001,near0A,score_settle005,38.0,18.828578776099178,11.03625653167434,20.41680000000008,110.197179301226,2.0
0.001,near0A,score_settle010,38.0,19.84941877609918,11.03625653167434,20.41680000000008,110.197179301226,2.0
0.001,near0A,base,39.0,17.745648149365387,10.966801038297369,21.11940000000009,110.521669708025,2.0
0.001,near0A,score_settle005,39.0,18.80161814936539,10.966801038297369,21.11940000000009,110.521669708025,2.0
0.001,near0A,score_settle010,39.0,19.85758814936539,10.966801038297369,21.11940000000009,110.521669708025,2.0
0.001,near0A,base,40.0,17.6835575226316,10.8973455449204,21.8220000000001,110.846160114824,2.0
0.001,near0A,score_settle005,40.0,18.7746575226316,10.8973455449204,21.8220000000001,110.846160114824,2.0
0.001,near0A,score_settle010,40.0,19.8657575226316,10.8973455449204,21.8220000000001,110.846160114824,2.0
0.001,near0A,base,41.0,17.64585780517918,10.86485312798122,22.34280000000009,110.54866113894751,2.0
0.001,near0A,score_settle005,41.0,18.762997805179182,10.86485312798122,22.34280000000009,110.54866113894751,2.0
0.001,near0A,score_settle010,41.0,19.88013780517918,10.86485312798122,22.34280000000009,110.54866113894751,2.0
0.001,near0A,base,42.0,17.60815808772676,10.83236071104204,22.863600000000083,110.25116216307102,2.0
0.001,near0A,score_settle005,42.0,18.75133808772676,10.83236071104204,22.863600000000083,110.25116216307102,2.0
0.001,near0A,score_settle010,42.0,19.894518087726762,10.83236071104204,22.863600000000083,110.25116216307102,2.0
0.001,near0A,base,43.0,17.570458370274338,10.79986829410286,23.38440000000007,109.95366318719451,2.0
0.001,near0A,score_settle005,43.0,18.73967837027434,10.79986829410286,23.38440000000007,109.95366318719451,2.0
0.001,near0A,score_settle010,43.0,19.90889837027434,10.79986829410286,23.38440000000007,109.95366318719451,2.0
0.001,near0A,base,44.0,17.53275865282192,10.76737587716368,23.905200000000058,109.65616421131801,2.0
0.001,near0A,score_settle005,44.0,18.72801865282192,10.76737587716368,23.905200000000058,109.65616421131801,2.0
0.001,near0A,score_settle010,44.0,19.92327865282192,10.76737587716368,23.905200000000058,109.65616421131801,2.0
0.001,near0A,base,45.0,17.4950589353695,10.7348834602245,24.42600000000005,109.35866523544149,2.0
0.001,near0A,score_settle005,45.0,18.7163589353695,10.7348834602245,24.42600000000005,109.35866523544149,2.0
0.001,near0A,score_settle010,45.0,19.937658935369498,10.7348834602245,24.42600000000005,109.35866523544149,2.0
0.001,near0A,base,46.0,17.45735921791708,10.70239104328532,24.94680000000004,109.061166259565,2.0
0.001,near0A,score_settle005,46.0,18.70469921791708,10.70239104328532,24.94680000000004,109.061166259565,2.0
0.001,near0A,score_settle010,46.0,19.95203921791708,10.70239104328532,24.94680000000004,109.061166259565,2.0
0.001,near0A,base,47.0,17.41965950046466,10.66989862634614,25.46760000000003,108.76366728368849,2.0
0.001,near0A,score_settle005,47.0,18.69303950046466,10.66989862634614,25.46760000000003,108.76366728368849,2.0
0.001,near0A,score_settle010,47.0,19.96641950046466,10.66989862634614,25.46760000000003,108.76366728368849,2.0
0.001,near0A,base,48.0,17.38195978301224,10.63740620940696,25.98840000000002,108.466168307812,2.0
0.001,near0A,score_settle005,48.0,18.68137978301224,10.63740620940696,25.98840000000002,108.466168307812,2.0
0.001,near0A,score_settle010,48.0,19.980799783012237,10.63740620940696,25.98840000000002,108.466168307812,2.0
0.001,near0A,base,49.0,17.34426006555982,10.60491379246778,26.50920000000001,108.16866933193549,2.0
0.001,near0A,score_settle005,49.0,18.669720065559822,10.60491379246778,26.50920000000001,108.16866933193549,2.0
0.001,near0A,score_settle010,49.0,19.995180065559822,10.60491379246778,26.50920000000001,108.16866933193549,2.0
0.001,near0A,base,50.0,17.3065603481074,10.5724213755286,27.03,107.871170356059,2.0
0.001,near0A,score_settle005,50.0,18.6580603481074,10.5724213755286,27.03,107.871170356059,2.0
0.001,near0A,score_settle010,50.0,20.0095603481074,10.5724213755286,27.03,107.871170356059,2.0
0.001,near0A,base,51.0,17.255971580380532,10.56038212037525,27.860000000000003,106.1103802746864,2.0
0.001,near0A,score_settle005,51.0,18.648971580380532,10.56038212037525,27.860000000000003,106.1103802746864,2.0
0.001,near0A,score_settle010,51.0,20.041971580380533,10.56038212037525,27.860000000000003,106.1103802746864,2.0
0.001,near0A,base,52.0,17.20538281265366,10.548342865221901,28.69,104.34959019331383,2.0
0.001,near0A,score_settle005,52.0,18.63988281265366,10.548342865221901,28.69,104.34959019331383,2.0
0.001,near0A,score_settle010,52.0,20.07438281265366,10.548342865221901,28.69,104.34959019331383,2.0
0.001,near0A,base,53.0,17.15479404492679,10.53630361006855,29.519999999999996,102.58880011194123,2.0
0.001,near0A,score_settle005,53.0,18.63079404492679,10.53630361006855,29.519999999999996,102.58880011194123,2.0
0.001,near0A,score_settle010,53.0,20.106794044926787,10.53630361006855,29.519999999999996,102.58880011194123,2.0
0.001,near0A,base,54.0,17.10420527719992,10.5242643549152,30.35,100.82801003056863,2.0
0.001,near0A,score_settle005,54.0,18.621705277199922,10.5242643549152,30.35,100.82801003056863,2.0
0.001,near0A,score_settle010,54.0,20.13920527719992,10.5242643549152,30.35,100.82801003056863,2.0
0.001,near0A,base,55.0,17.053616509473052,10.51222509976185,31.18,99.06721994919604,2.0
0.001,near0A,score_settle005,55.0,18.61261650947305,10.51222509976185,31.18,99.06721994919604,2.0
0.001,near0A,score_settle010,55.0,20.171616509473047,10.51222509976185,31.18,99.06721994919604,2.0
0.001,near0A,base,56.0,17.00302774174618,10.500185844608499,32.01,97.30642986782347,2.0
0.001,near0A,score_settle005,56.0,18.60352774174618,10.500185844608499,32.01,97.30642986782347,2.0
0.001,near0A,score_settle010,56.0,20.20402774174618,10.500185844608499,32.01,97.30642986782347,2.0
0.001,near0A,base,57.0,16.95243897401931,10.48814658945515,32.84,95.54563978645086,2.0
0.001,near0A,score_settle005,57.0,18.59443897401931,10.48814658945515,32.84,95.54563978645086,2.0
0.001,near0A,score_settle010,57.0,20.236438974019308,10.48814658945515,32.84,95.54563978645086,2.0
0.001,near0A,base,58.0,16.90185020629244,10.476107334301801,33.67,93.78484970507827,2.0
0.001,near0A,score_settle005,58.0,18.585350206292443,10.476107334301801,33.67,93.78484970507827,2.0
0.001,near0A,score_settle010,58.0,20.268850206292438,10.476107334301801,33.67,93.78484970507827,2.0
0.001,near0A,base,59.0,16.851261438565572,10.46406807914845,34.5,92.0240596237057,2.0
0.001,near0A,score_settle005,59.0,18.57626143856557,10.46406807914845,34.5,92.0240596237057,2.0
0.001,near0A,score_settle010,59.0,20.301261438565568,10.46406807914845,34.5,92.0240596237057,2.0
0.001,near0A,base,60.0,16.8006726708387,10.4520288239951,35.33,90.2632695423331,2.0
0.001,near0A,score_settle005,60.0,18.5671726708387,10.4520288239951,35.33,90.2632695423331,2.0
0.001,near0A,score_settle010,60.0,20.3336726708387,10.4520288239951,35.33,90.2632695423331,2.0
0.001,near0A,base,61.0,16.820934529059016,10.436978358925485,35.9541,91.92632665366074,2.0
0.001,near0A,score_settle005,61.0,18.618639529059013,10.436978358925485,35.9541,91.92632665366074,2.0
0.001,near0A,score_settle010,61.0,20.41634452905901,10.436978358925485,35.9541,91.92632665366074,2.0
0.001,near0A,base,62.0,16.841196387279332,10.42192789385587,36.5782,93.5893837649884,2.0
0.001,near0A,score_settle005,62.0,18.670106387279333,10.42192789385587,36.5782,93.5893837649884,2.0
0.001,near0A,score_settle010,62.0,20.49901638727933,10.42192789385587,36.5782,93.5893837649884,2.0
0.001,near0A,base,63.0,16.861458245499644,10.406877428786254,37.202299999999994,95.25244087631604,2.0
0.001,near0A,score_settle005,63.0,18.721573245499645,10.406877428786254,37.202299999999994,95.25244087631604,2.0
0.001,near0A,score_settle010,63.0,20.58168824549964,10.406877428786254,37.202299999999994,95.25244087631604,2.0
0.001,near0A,base,64.0,16.88172010371996,10.39182696371664,37.8264,96.91549798764368,2.0
0.001,near0A,score_settle005,64.0,18.773040103719964,10.39182696371664,37.8264,96.91549798764368,2.0
0.001,near0A,score_settle010,64.0,20.664360103719957,10.39182696371664,37.8264,96.91549798764368,2.0
0.001,near0A,base,65.0,16.901981961940276,10.376776498647025,38.4505,98.57855509897134,2.0
0.001,near0A,score_settle005,65.0,18.824506961940276,10.376776498647025,38.4505,98.57855509897134,2.0
0.001,near0A,score_settle010,65.0,20.747031961940273,10.376776498647025,38.4505,98.57855509897134,2.0
0.001,near0A,base,66.0,16.92224382016059,10.361726033577408,39.0746,100.24161221029897,2.0
0.001,near0A,score_settle005,66.0,18.87597382016059,10.361726033577408,39.0746,100.24161221029897,2.0
0.001,near0A,score_settle010,66.0,20.82970382016059,10.361726033577408,39.0746,100.24161221029897,2.0
0.001,near0A,base,67.0,16.942505678380904,10.346675568507795,39.6987,101.90466932162661,2.0
0.001,near0A,score_settle005,67.0,18.927440678380908,10.346675568507795,39.6987,101.90466932162661,2.0
0.001,near0A,score_settle010,67.0,20.912375678380904,10.346675568507795,39.6987,101.90466932162661,2.0
0.001,near0A,base,68.0,16.96276753660122,10.33162510343818,40.3228,103.56772643295426,2.0
0.001,near0A,score_settle005,68.0,18.97890753660122,10.33162510343818,40.3228,103.56772643295426,2.0
0.001,near0A,score_settle010,68.0,20.99504753660122,10.33162510343818,40.3228,103.56772643295426,2.0
0.001,near0A,base,69.0,16.983029394821536,10.316574638368566,40.9469,105.2307835442819,2.0
0.001,near0A,score_settle005,69.0,19.030374394821536,10.316574638368566,40.9469,105.2307835442819,2.0
0.001,near0A,score_settle010,69.0,21.077719394821536,10.316574638368566,40.9469,105.2307835442819,2.0
0.001,near0A,base,70.0,17.00329125304185,10.30152417329895,41.571,106.89384065560955,2.0
0.001,near0A,score_settle005,70.0,19.08184125304185,10.30152417329895,41.571,106.89384065560955,2.0
0.001,near0A,score_settle010,70.0,21.16039125304185,10.30152417329895,41.571,106.89384065560955,2.0
0.001,near0A,base,71.0,17.023553111262167,10.286473708229334,42.1951,108.5568977669372,2.0
0.001,near0A,score_settle005,71.0,19.133308111262167,10.286473708229334,42.1951,108.5568977669372,2.0
0.001,near0A,score_settle010,71.0,21.243063111262167,10.286473708229334,42.1951,108.5568977669372,2.0
0.001,near0A,base,72.0,17.04381496948248,10.27142324315972,42.819199999999995,110.21995487826484,2.0
0.001,near0A,score_settle005,72.0,19.184774969482483,10.27142324315972,42.819199999999995,110.21995487826484,2.0
0.001,near0A,score_settle010,72.0,21.32573496948248,10.27142324315972,42.819199999999995,110.21995487826484,2.0
0.001,near0A,base,73.0,17.064076827702795,10.256372778090105,43.4433,111.88301198959249,2.0
0.001,near0A,score_settle005,73.0,19.2362418277028,10.256372778090105,43.4433,111.88301198959249,2.0
0.001,near0A,score_settle010,73.0,21.408406827702795,10.256372778090105,43.4433,111.88301198959249,2.0
0.001,near0A,base,74.0,17.084338685923107,10.24132231302049,44.06739999999999,113.54606910092014,2.0
0.001,near0A,score_settle005,74.0,19.28770868592311,10.24132231302049,44.06739999999999,113.54606910092014,2.0
0.001,near0A,score_settle010,74.0,21.49107868592311,10.24132231302049,44.06739999999999,113.54606910092014,2.0
0.001,near0A,base,75.0,17.104600544143423,10.226271847950875,44.69149999999999,115.20912621224777,2.0
0.001,near0A,score_settle005,75.0,19.339175544143426,10.226271847950875,44.69149999999999,115.20912621224777,2.0
0.001,near0A,score_settle010,75.0,21.573750544143422,10.226271847950875,44.69149999999999,115.20912621224777,2.0
0.001,near0A,base,76.0,17.12486240236374,10.21122138288126,45.315599999999996,116.87218332357543,2.0
0.001,near0A,score_settle005,76.0,19.390642402363742,10.21122138288126,45.315599999999996,116.87218332357543,2.0
0.001,near0A,score_settle010,76.0,21.65642240236374,10.21122138288126,45.315599999999996,116.87218332357543,2.0
0.001,near0A,base,77.0,17.145124260584055,10.196170917811646,45.9397,118.53524043490307,2.0
0.001,near0A,score_settle005,77.0,19.442109260584058,10.196170917811646,45.9397,118.53524043490307,2.0
0.001,near0A,score_settle010,77.0,21.739094260584057,10.196170917811646,45.9397,118.53524043490307,2.0
0.001,near0A,base,78.0,17.16538611880437,10.18112045274203,46.5638,120.1982975462307,2.0
0.001,near0A,score_settle005,78.0,19.49357611880437,10.18112045274203,46.5638,120.1982975462307,2.0
0.001,near0A,score_settle010,78.0,21.82176611880437,10.18112045274203,46.5638,120.1982975462307,2.0
0.001,near0A,base,79.0,17.185647977024683,10.166069987672415,47.1879,121.86135465755835,2.0
0.001,near0A,score_settle005,79.0,19.545042977024686,10.166069987672415,47.1879,121.86135465755835,2.0
0.001,near0A,score_settle010,79.0,21.904437977024685,10.166069987672415,47.1879,121.86135465755835,2.0
0.001,near0A,base,80.0,17.205909835245,10.1510195226028,47.812,123.524411768886,2.0
0.001,near0A,score_settle005,80.0,19.596509835245,10.1510195226028,47.812,123.524411768886,2.0
0.001,near0A,score_settle010,80.0,21.987109835245,10.1510195226028,47.812,123.524411768886,2.0
0.001,near0A,base,81.0,17.188554429489724,10.155884747433369,48.37220000000001,122.48977619448229,2.0
0.001,near0A,score_settle005,81.0,19.607164429489725,10.155884747433369,48.37220000000001,122.48977619448229,2.0
0.001,near0A,score_settle010,81.0,22.025774429489726,10.155884747433369,48.37220000000001,122.48977619448229,2.0
0.001,near0A,base,82.0,17.17119902373445,10.160749972263941,48.93240000000001,121.4551406200786,2.0
0.001,near0A,score_settle005,82.0,19.61781902373445,10.160749972263941,48.93240000000001,121.4551406200786,2.0
0.001,near0A,score_settle010,82.0,22.06443902373445,10.160749972263941,48.93240000000001,121.4551406200786,2.0
0.001,near0A,base,83.0,17.153843617979174,10.16561519709451,49.49260000000001,120.4205050456749,2.0
0.001,near0A,score_settle005,83.0,19.628473617979175,10.16561519709451,49.49260000000001,120.4205050456749,2.0
0.001,near0A,score_settle010,83.0,22.103103617979176,10.16561519709451,49.49260000000001,120.4205050456749,2.0
0.001,near0A,base,84.0,17.1364882122239,10.170480421925081,50.05280000000002,119.3858694712712,2.0
0.001,near0A,score_settle005,84.0,19.639128212223902,10.170480421925081,50.05280000000002,119.3858694712712,2.0
0.001,near0A,score_settle010,84.0,22.1417682122239,10.170480421925081,50.05280000000002,119.3858694712712,2.0
0.001,near0A,base,85.0,17.119132806468624,10.17534564675565,50.61300000000002,118.3512338968675,2.0
0.001,near0A,score_settle005,85.0,19.649782806468625,10.17534564675565,50.61300000000002,118.3512338968675,2.0
0.001,near0A,score_settle010,85.0,22.180432806468623,10.17534564675565,50.61300000000002,118.3512338968675,2.0
0.001,near0A,base,86.0,17.10177740071335,10.180210871586219,51.17320000000002,117.31659832246379,2.0
0.001,near0A,score_settle005,86.0,19.66043740071335,10.180210871586219,51.17320000000002,117.31659832246379,2.0
0.001,near0A,score_settle010,86.0,22.21909740071335,10.180210871586219,51.17320000000002,117.31659832246379,2.0
0.001,near0A,base,87.0,17.084421994958074,10.18507609641679,51.73340000000003,116.2819627480601,2.0
0.001,near0A,score_settle005,87.0,19.671091994958076,10.18507609641679,51.73340000000003,116.2819627480601,2.0
