case,r_scale,trim_limit_ns,full_required_trim_ns,full_required_trim_pkpk_ns,applied_trim_ns,applied_trim_pkpk_ns,dc_vout_V,dc_current_A,no_trim_current_pkpk_A,trimmed_current_pkpk_A,current_pkpk_reduction_pct,nominal_event_phase_wait_pkpk_ns_cost,nominal_event_wait_rms_ns_cost,cost_per_reduction_ns_per_pct
monotonic_pm20%,0.8 0.933333 1.06667 1.2,0.0,-0.5 -0.1666667 0.1666667 0.5,0.9999999999999997,0 0 0 0,0.0,1.0003381818181818,12.21818 10.47273 9.163636 8.145455,4.072727272727251,4.072727272727251,0.0,0.0,0.0,
monotonic_pm20%,0.8 0.933333 1.06667 1.2,0.05,-0.5 -0.1666667 0.1666667 0.5,0.9999999999999997,-0.05 -0.05 0.05 0.05,0.1,1.000297818181818,12.00182 10.28727 9.376364 8.334545,4.072727272727251,3.667272727272776,9.955357142855469,40.85866662142319,19.61144401518739,4.104188934170553
monotonic_pm20%,0.8 0.933333 1.06667 1.2,0.1,-0.5 -0.1666667 0.1666667 0.5,0.9999999999999997,-0.1 -0.1 0.1 0.1,0.2,1.0002574545454546,11.78545 10.10182 9.589091 8.523636,4.072727272727251,3.261818181818242,19.910714285712373,81.67857963041824,39.181373907320705,4.1022425643980815
monotonic_pm20%,0.8 0.933333 1.06667 1.2,0.2,-0.5 -0.1666667 0.1666667 0.5,0.9999999999999997,-0.2 -0.1666667 0.1666667 0.2,0.4,1.0001832727272728,11.34727 9.869091 9.885455 8.898182,4.072727272727251,2.4490909090907333,39.866071428575424,152.98935865843848,71.91721224606039,3.8375830167398415
monotonic_pm20%,0.8 0.933333 1.06667 1.2,0.3,-0.5 -0.1666667 0.1666667 0.5,0.9999999999999997,-0.3 -0.1666667 0.1666667 0.3,0.6,1.0001221818181818,10.89818 9.912727 9.923636 9.265455,4.072727272727251,1.632727272727216,59.91071428571546,242.61794590534132,99.11715142317918,4.0496587095972725
monotonic_pm20%,0.8 0.933333 1.06667 1.2,0.5,-0.5 -0.1666667 0.1666667 0.5,0.9999999999999997,-0.5 -0.1666667 0.1666667 0.5,0.9999999999999997,0.9999999999999998,10 10 10 10,4.072727272727251,1.8474111129762605e-13,99.99999999999545,478.4473789168694,192.9959108876474,4.784473789168912
monotonic_pm20%,0.8 0.933333 1.06667 1.2,1.0,-0.5 -0.1666667 0.1666667 0.5,0.9999999999999997,-0.5 -0.1666667 0.1666667 0.5,0.9999999999999997,0.9999999999999998,10 10 10 10,4.072727272727251,1.8474111129762605e-13,99.99999999999545,478.4473789168694,192.9959108876474,4.784473789168912
alternating_pm20%,0.8 1.2 0.8 1.2,0.0,-0.5 0.5 -0.5 0.5,0.9999999999999997,0 0 0 0,0.0,1.0006000000000002,12 8 12 8,3.999999999999927,3.999999999999927,0.0,0.0,0.0,
alternating_pm20%,0.8 1.2 0.8 1.2,0.05,-0.5 0.5 -0.5 0.5,0.9999999999999997,-0.05 0.05 -0.05 0.05,0.1,1.00054,11.8 8.2 11.8 8.2,3.999999999999927,3.6000000000000227,9.999999999997788,38.837975337879385,19.556060319484928,3.8837975337887976
alternating_pm20%,0.8 1.2 0.8 1.2,0.1,-0.5 0.5 -0.5 0.5,0.9999999999999997,-0.1 0.1 -0.1 0.1,0.2,1.0004800000000003,11.6 8.4 11.6 8.4,3.999999999999927,3.199999999999992,19.999999999998742,77.53346384193252,39.063367544388264,3.87667319209687
alternating_pm20%,0.8 1.2 0.8 1.2,0.2,-0.5 0.5 -0.5 0.5,0.9999999999999997,-0.2 0.2 -0.2 0.2,0.4,1.0003600000000001,11.2 8.8 11.2 8.8,3.999999999999927,2.3999999999998085,40.0000000000037,154.12184087450706,77.82463388597708,3.85304602186232
alternating_pm20%,0.8 1.2 0.8 1.2,0.3,-0.5 0.5 -0.5 0.5,0.9999999999999997,-0.3 0.3 -0.3 0.3,0.6,1.00024,10.8 9.2 10.8 9.2,3.999999999999927,1.599999999999934,60.00000000000092,229.57858095166478,116.35471037167704,3.826309682527688
alternating_pm20%,0.8 1.2 0.8 1.2,0.5,-0.5 0.5 -0.5 0.5,0.9999999999999997,-0.5 0.5 -0.5 0.5,0.9999999999999997,1.0,10 10 10 10,3.999999999999927,1.7763568394002505e-15,99.99999999999996,380.62958197551484,195.24195583918402,3.80629581975515
alternating_pm20%,0.8 1.2 0.8 1.2,1.0,-0.5 0.5 -0.5 0.5,0.9999999999999997,-0.5 0.5 -0.5 0.5,0.9999999999999997,1.0,10 10 10 10,3.999999999999927,1.7763568394002505e-15,99.99999999999996,380.62958197551484,195.24195583918402,3.80629581975515
one_high_pm20%,1.2 0.933333 0.933333 0.933333,0.0,0.5 -0.1666667 -0.1666667 -0.1666667,0.6666666666666665,0 0 0 0,0.0,1.000176470588235,8.235294 10.58824 10.58824 10.58824,2.352941176470619,2.352941176470619,0.0,0.0,0.0,
one_high_pm20%,1.2 0.933333 0.933333 0.933333,0.05,0.5 -0.1666667 -0.1666667 -0.1666667,0.6666666666666665,0.075 -0.025 -0.025 -0.025,0.1,1.0001499999999999,8.5 10.5 10.5 10.5,2.352941176470619,2.0000000000000604,14.999999999998547,42.91052594775868,18.32579176008906,2.8607017298508555
one_high_pm20%,1.2 0.933333 0.933333 0.933333,0.1,0.5 -0.1666667 -0.1666667 -0.1666667,0.6666666666666665,0.15 -0.05 -0.05 -0.05,0.2,1.0001235294117645,8.764706 10.41176 10.41176 10.41176,2.352941176470619,1.647058823529381,30.000000000002224,92.89742674170282,39.81361517476628,3.0965808913898645
one_high_pm20%,1.2 0.933333 0.933333 0.933333,0.2,0.5 -0.1666667 -0.1666667 -0.1666667,0.6666666666666665,0.275 -0.09166667 -0.09166667 -0.09166667,0.36666666666666675,1.0000794117647058,9.205882 10.26471 10.26471 10.26471,2.352941176470619,1.058823529411919,54.99999999999403,196.8017086416458,85.06017713752838,3.5782128843939485
one_high_pm20%,1.2 0.933333 0.933333 0.933333,0.3,0.5 -0.1666667 -0.1666667 -0.1666667,0.6666666666666665,0.35 -0.1166667 -0.1166667 -0.1166667,0.46666666666666673,1.0000529411764705,9.470588 10.17647 10.17647 10.17647,2.352941176470619,0.7058823529412379,69.99999999999777,274.72111458039103,119.57853755206386,3.9245873511485683
one_high_pm20%,1.2 0.933333 0.933333 0.933333,0.5,0.5 -0.1666667 -0.1666667 -0.1666667,0.6666666666666665,0.5 -0.1666667 -0.1666667 -0.1666667,0.6666666666666665,0.9999999999999997,10 10 10 10,2.352941176470619,1.0480505352461478e-13,99.99999999999555,473.6724812861506,210.22236577535287,4.736724812861717
one_high_pm20%,1.2 0.933333 0.933333 0.933333,1.0,0.5 -0.1666667 -0.1666667 -0.1666667,0.6666666666666665,0.5 -0.1666667 -0.1666667 -0.1666667,0.6666666666666665,0.9999999999999997,10 10 10 10,2.352941176470619,1.0480505352461478e-13,99.99999999999555,473.6724812861506,210.22236577535287,4.736724812861717
one_low_pm20%,0.8 1.06667 1.06667 1.06667,0.0,-0.5 0.1666667 0.1666667 0.1666667,0.6666666666666665,0 0 0 0,0.0,1.0002307692307693,12.30769 9.230769 9.230769 9.230769,3.07692307692305,3.07692307692305,0.0,0.0,0.0,
one_low_pm20%,0.8 1.06667 1.06667 1.06667,0.05,-0.5 0.1666667 0.1666667 0.1666667,0.6666666666666665,-0.075 0.025 0.025 0.025,0.1,1.000196153846154,11.96154 9.346154 9.346154 9.346154,3.07692307692305,2.6153846153846576,14.999999999997883,37.28287969460708,15.848262169043515,2.4855253129741564
one_low_pm20%,0.8 1.06667 1.06667 1.06667,0.1,-0.5 0.1666667 0.1666667 0.1666667,0.6666666666666665,-0.15 0.05 0.05 0.05,0.2,1.0001615384615385,11.61538 9.461538 9.461538 9.461538,3.07692307692305,2.153846153846219,29.99999999999727,70.09014822057718,29.749829076310107,2.3363382740194516
one_low_pm20%,0.8 1.06667 1.06667 1.06667,0.2,-0.5 0.1666667 0.1666667 0.1666667,0.6666666666666665,-0.275 0.09166667 0.09166667 0.09166667,0.36666666666666675,1.000103846153846,11.03846 9.653846 9.653846 9.653846,3.07692307692305,1.38461538461541,54.999999999998785,117.18052044546606,49.658049119385076,2.130554917190339
one_low_pm20%,0.8 1.06667 1.06667 1.06667,0.3,-0.5 0.1666667 0.1666667 0.1666667,0.6666666666666665,-0.35 0.1166667 0.1166667 0.1166667,0.46666666666666673,1.0000692307692307,10.69231 9.769231 9.769231 9.769231,3.07692307692305,0.923076923077156,69.99999999999217,141.9425552805842,60.11887358121831,2.0277507897228584
one_low_pm20%,0.8 1.06667 1.06667 1.06667,0.5,-0.5 0.1666667 0.1666667 0.1666667,0.6666666666666665,-0.5 0.1666667 0.1666667 0.1666667,0.6666666666666665,1.0,10 10 10 10,3.07692307692305,1.7763568394002505e-15,99.99999999999994,185.77955578067062,78.65723339972233,1.8577955578067074
one_low_pm20%,0.8 1.06667 1.06667 1.06667,1.0,-0.5 0.1666667 0.1666667 0.1666667,0.6666666666666665,-0.5 0.1666667 0.1666667 0.1666667,0.6666666666666665,1.0,10 10 10 10,3.07692307692305,1.7763568394002505e-15,99.99999999999994,185.77955578067062,78.65723339972233,1.8577955578067074
monotonic_pm25%,0.75 0.916667 1.08333 1.25,0.0,-0.625 -0.2083333 0.2083333 0.625,1.2499999999999996,0 0 0 0,0.0,1.0005328237410072,12.85971 10.52158 8.902878 7.715827,5.143884892086307,5.143884892086307,0.0,0.0,0.0,
monotonic_pm25%,0.75 0.916667 1.08333 1.25,0.05,-0.625 -0.2083333 0.2083333 0.625,1.2499999999999996,-0.05 -0.05 0.05 0.05,0.1,1.0004821043165466,12.63813 10.34029 9.118705 7.902878,5.143884892086307,4.735251798561218,7.944055944054218,40.85866662142319,19.61144401518739,5.143300463789424
monotonic_pm25%,0.75 0.916667 1.08333 1.25,0.1,-0.625 -0.2083333 0.2083333 0.625,1.2499999999999996,-0.1 -0.1 0.1 0.1,0.2,1.0004313848920863,12.41655 10.15899 9.334532 8.089928,5.143884892086307,4.326618705036049,15.88811188810999,81.67857963041824,39.181373907320705,5.140861305964439
monotonic_pm25%,0.75 0.916667 1.08333 1.25,0.2,-0.625 -0.2083333 0.2083333 0.625,1.2499999999999996,-0.2 -0.2 0.2 0.2,0.4,1.0003299460431654,11.97338 9.796403 9.766187 8.464029,5.143884892086307,3.5093525179854765,31.776223776226086,163.23855045577577,78.11823017747038,5.137128678515457
monotonic_pm25%,0.75 0.916667 1.08333 1.25,0.3,-0.625 -0.2083333 0.2083333 0.625,1.2499999999999996,-0.3 -0.2083333 0.2083333 0.3,0.6,1.0002507643884893,11.51043 9.817626 9.845683 8.826259,5.143884892086307,2.6841726618704165,47.81818181818327,236.63497347290294,102.65711137319387,4.948640129661318
monotonic_pm25%,0.75 0.916667 1.08333 1.25,0.5,-0.625 -0.2083333 0.2083333 0.625,1.2499999999999996,-0.5 -0.2083333 0.2083333 0.5,1.0,1.0000964478417265,10.58094 9.929856 9.940647 9.548561,5.143884892086307,1.032374100719478,79.9300699300688,470.0196936083431,190.64701251500287,5.880386367978479
monotonic_pm25%,0.75 0.916667 1.08333 1.25,1.0,-0.625 -0.2083333 0.2083333 0.625,1.2499999999999996,-0.625 -0.2083333 0.2083333 0.625,1.2499999999999996,1.0,10 10 10 10,5.143884892086307,7.638334409421077e-14,99.99999999999851,673.7715693545363,284.09567718048305,6.737715693545463
alternating_pm25%,0.75 1.25 0.75 1.25,0.0,-0.625 0.625 -0.625 0.625,1.2499999999999996,0 0 0 0,0.0,1.0009375,12.5 7.5 12.5 7.5,4.999999999999952,4.999999999999952,0.0,0.0,0.0,
alternating_pm25%,0.75 1.25 0.75 1.25,0.05,-0.625 0.625 -0.625 0.625,1.2499999999999996,-0.05 0.05 -0.05 0.05,0.1,1.0008624999999998,12.3 7.7 12.3 7.7,4.999999999999952,4.600000000000093,7.999999999997264,38.837975337879385,19.556060319484928,4.854746917236583
alternating_pm25%,0.75 1.25 0.75 1.25,0.1,-0.625 0.625 -0.625 0.625,1.2499999999999996,-0.1 0.1 -0.1 0.1,0.2,1.0007875000000002,12.1 7.9 12.1 7.9,4.999999999999952,4.199999999999999,15.999999999999204,77.53346384193252,39.063367544388264,4.845841490121023
alternating_pm25%,0.75 1.25 0.75 1.25,0.2,-0.625 0.625 -0.625 0.625,1.2499999999999996,-0.2 0.2 -0.2 0.2,0.4,1.0006375,11.7 8.3 11.7 8.3,4.999999999999952,3.3999999999998103,32.00000000000314,154.12184087450706,77.82463388597708,4.816307527327873
alternating_pm25%,0.75 1.25 0.75 1.25,0.3,-0.625 0.625 -0.625 0.625,1.2499999999999996,-0.3 0.3 -0.3 0.3,0.6,1.0004875,11.3 8.7 11.3 8.7,4.999999999999952,2.5999999999999392,48.00000000000072,229.57858095166478,116.35471037167704,4.782887103159611
alternating_pm25%,0.75 1.25 0.75 1.25,0.5,-0.625 0.625 -0.625 0.625,1.2499999999999996,-0.5 0.5 -0.5 0.5,1.0,1.0001875,10.5 9.5 10.5 9.5,4.999999999999952,0.9999999999999964,79.99999999999989,380.62958197551484,195.24195583918402,4.757869774693942
alternating_pm25%,0.75 1.25 0.75 1.25,1.0,-0.625 0.625 -0.625 0.625,1.2499999999999996,-0.625 0.625 -0.625 0.625,1.2499999999999996,1.0,10 10 10 10,4.999999999999952,7.638334409421077e-14,99.99999999999847,479.7310580394108,248.70028181928782,4.797310580394182
one_high_pm25%,1.25 0.916667 0.916667 0.916667,0.0,0.625 -0.2083333 -0.2083333 -0.2083333,0.8333333333333334,0 0 0 0,0.0,1.0002678571428572,7.857143 10.71429 10.71429 10.71429,2.8571428571428372,2.8571428571428372,0.0,0.0,0.0,
one_high_pm25%,1.25 0.916667 0.916667 0.916667,0.05,0.625 -0.2083333 -0.2083333 -0.2083333,0.8333333333333334,0.075 -0.025 -0.025 -0.025,0.1,1.0002357142857143,8.114286 10.62857 10.62857 10.62857,2.8571428571428372,2.5142857142857444,11.999999999998334,42.91052594775868,18.32579176008906,3.5758771623137195
one_high_pm25%,1.25 0.916667 0.916667 0.916667,0.1,0.625 -0.2083333 -0.2083333 -0.2083333,0.8333333333333334,0.15 -0.05 -0.05 -0.05,0.2,1.0002035714285713,8.371429 10.54286 10.54286 10.54286,2.8571428571428372,2.1714285714285353,24.000000000000732,92.89742674170282,39.81361517476628,3.8707261142374993
one_high_pm25%,1.25 0.916667 0.916667 0.916667,0.2,0.625 -0.2083333 -0.2083333 -0.2083333,0.8333333333333334,0.3 -0.1 -0.1 -0.1,0.4,1.0001392857142857,8.885714 10.37143 10.37143 10.37143,2.8571428571428372,1.4857142857143089,47.999999999998835,221.33233827438266,95.87025052438831,4.611090380716417
one_high_pm25%,1.25 0.916667 0.916667 0.916667,0.3,0.625 -0.2083333 -0.2083333 -0.2083333,0.8333333333333334,0.38125 -0.1270833 -0.1270833 -0.1270833,0.5083333333333335,1.0001044642857142,9.164286 10.27857 10.27857 10.27857,2.8571428571428372,1.114285714285712,60.99999999999981,311.20266743369405,135.9254665514723,5.101683072683525
one_high_pm25%,1.25 0.916667 0.916667 0.916667,0.5,0.625 -0.2083333 -0.2083333 -0.2083333,0.8333333333333334,0.53125 -0.1770833 -0.1770833 -0.1770833,0.7083333333333336,1.0000401785714286,9.678571 10.10714 10.10714 10.10714,2.8571428571428372,0.42857142857136843,85.000000000002,523.142374493545,233.34277331642826,6.15461617051215
one_high_pm25%,1.25 0.916667 0.916667 0.916667,1.0,0.625 -0.2083333 -0.2083333 -0.2083333,0.8333333333333334,0.625 -0.2083333 -0.2083333 -0.2083333,0.8333333333333334,0.9999999999999998,10 10 10 10,2.8571428571428372,8.526512829121202e-14,99.99999999999702,690.5053959409634,313.37866980230706,6.905053959409839
one_low_pm25%,0.75 1.08333 1.08333 1.08333,0.0,-0.625 0.2083333 0.2083333 0.2083333,0.8333333333333329,0 0 0 0,0.0,1.000375,13 9 9 9,3.999999999999968,3.999999999999968,0.0,0.0,0.0,
one_low_pm25%,0.75 1.08333 1.08333 1.08333,0.05,-0.625 0.2083333 0.2083333 0.2083333,0.8333333333333329,-0.075 0.025 0.025 0.025,0.1,1.00033,12.64 9.12 9.12 9.12,3.999999999999968,3.5200000000000724,11.99999999999749,37.28287969460708,15.848262169043515,3.1069066412179067
one_low_pm25%,0.75 1.08333 1.08333 1.08333,0.1,-0.625 0.2083333 0.2083333 0.2083333,0.8333333333333329,-0.15 0.05 0.05 0.05,0.2,1.000285,12.28 9.24 9.24 9.24,3.999999999999968,3.040000000000056,23.99999999999799,70.09014822057718,29.749829076310107,2.9204228425242937
one_low_pm25%,0.75 1.08333 1.08333 1.08333,0.2,-0.625 0.2083333 0.2083333 0.2083333,0.8333333333333329,-0.3 0.1 0.1 0.1,0.4,1.000195,11.56 9.48 9.48 9.48,3.999999999999968,2.080000000000007,47.99999999999941,125.6856512527957,53.2510273794167,2.618451067766609
one_low_pm25%,0.75 1.08333 1.08333 1.08333,0.3,-0.625 0.2083333 0.2083333 0.2083333,0.8333333333333329,-0.38125 0.1270833 0.1270833 0.1270833,0.5083333333333331,1.00014625,11.17 9.61 9.61 9.61,3.999999999999968,1.5599999999999703,61.00000000000043,151.6406250275435,64.21681184455592,2.485911885697417
one_low_pm25%,0.75 1.08333 1.08333 1.08333,0.5,-0.625 0.2083333 0.2083333 0.2083333,0.8333333333333329,-0.53125 0.1770833 0.1770833 0.1770833,0.7083333333333331,1.00005625,10.45 9.85 9.85 9.85,3.999999999999968,0.6000000000000583,84.99999999999842,194.1560253387668,82.20609809992672,2.2841885333972987
one_low_pm25%,0.75 1.08333 1.08333 1.08333,1.0,-0.625 0.2083333 0.2083333 0.2083333,0.8333333333333329,-0.625 0.2083333 0.2083333 0.2083333,0.8333333333333329,1.0000000000000002,10 10 10 10,3.999999999999968,1.7763568394002505e-15,99.99999999999996,218.06207819106453,92.35317621616683,2.1806207819106462
