success,source_grid,target_load_A,ref_slew_us,undershoot_mV,final_vout_error_mV,skip_count_est,settle_time_us,final_phase_spacing_std_ns,tradeoff_score,score_settle005,score_settle010,target_label,load_drop_A,load_drop_norm,objective,alpha_settle,objective_score,t_scaled,phase_std_scaled,settle_scaled,skip_risk,bias,t2,alpha_t,alpha_t2,drop_t,drop_t2,is_20A,is_10A,is_near0A,skip_t,phase_t,settle_alpha
True,fine,20.0,84,1.0943598016524,-0.437957666603372,0,14.3920000000001,45.9869637344513,2.4520567429448,3.1716567429448053,3.8912567429448104,20A,20.0,0.5,base,0.0,2.4520567429448,0.6,0.459869637344513,0.28784000000000204,0,1.0,0.36,0.0,0.0,0.3,0.18,1.0,0.0,0.0,0.0,0.2759217824067078,0.0
True,fine,20.0,86,1.0943598016524,-0.438140473293935,0,14.404,30.0147825435648,2.13279592581763,2.85299592581763,3.57319592581763,20A,20.0,0.5,base,0.0,2.13279592581763,0.65,0.300147825435648,0.28808,0,1.0,0.42250000000000004,0.0,0.0,0.325,0.21125000000000002,1.0,0.0,0.0,0.0,0.1950960865331712,0.0
True,fine,20.0,88,1.0943598016524,-0.439022954541013,1,14.398,42.4793605534499,4.38296996726241,5.10286996726241,5.82276996726241,20A,20.0,0.5,base,0.0,4.38296996726241,0.7,0.424793605534499,0.28796,1,1.0,0.48999999999999994,0.0,0.0,0.35,0.24499999999999997,1.0,0.0,0.0,0.7,0.2973555238741493,0.0
True,fine,20.0,90,1.07689752922169,-0.439228751293541,0,16.512,39.3475357749328,2.30307699601388,3.1286769960138803,3.9542769960138804,20A,20.0,0.5,base,0.0,2.30307699601388,0.75,0.393475357749328,0.33024000000000003,0,1.0,0.5625,0.0,0.0,0.375,0.28125,1.0,0.0,0.0,0.0,0.295106518311996,0.0
True,fine,20.0,92,1.07689752922169,-0.440896989903794,0,16.512,43.3520285535658,2.3848350901968,3.2104350901968,4.0360350901968,20A,20.0,0.5,base,0.0,2.3848350901968,0.8,0.433520285535658,0.33024000000000003,0,1.0,0.6400000000000001,0.0,0.0,0.4,0.32000000000000006,1.0,0.0,0.0,0.0,0.34681622842852644,0.0
True,dense_long,20.0,100,1.07689752922169,-0.45566298416666,0,16.556,53.2237613167088,2.59703573972252,3.42483573972252,4.25263573972252,20A,20.0,0.5,base,0.0,2.59703573972252,1.0,0.5322376131670881,0.33112,0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5322376131670881,0.0
True,dense_long,20.0,120,1.05841728359568,-0.438165390661327,1,19.2260000000001,43.2618953778815,4.36182058181464,5.32312058181464,6.28442058181465,20A,20.0,0.5,base,0.0,4.36182058181464,1.5,0.432618953778815,0.38452000000000197,1,1.0,2.25,0.0,0.0,0.75,1.125,1.0,0.0,0.0,1.5,0.6489284306682225,0.0
True,dense_long,20.0,20,1.43399904411767,-0.434811266497692,1,0.938000000000024,31.9413877640801,4.50763806589697,4.55453806589697,4.60143806589697,20A,20.0,0.5,score_settle005,0.05,4.55453806589697,-1.0,0.31941387764080104,0.01876000000000048,1,1.0,1.0,-0.05,0.05,-0.5,0.5,1.0,0.0,0.0,-1.0,-0.31941387764080104,0.0009380000000000241
True,dense_long,20.0,30,1.26719882798709,-0.436764941712187,0,0.938000000000024,37.0921617490197,2.44580700467967,2.49270700467967,2.53960700467967,20A,20.0,0.5,score_settle005,0.05,2.49270700467967,-0.75,0.37092161749019703,0.01876000000000048,0,1.0,0.5625,-0.037500000000000006,0.028125,-0.375,0.28125,1.0,0.0,0.0,-0.0,-0.2781912131176478,0.0009380000000000241
True,fine,20.0,32,1.25339265943403,-0.487745089793656,1,0.938000000000024,75.2643384023023,5.24642451727373,5.293324517273731,5.340224517273732,20A,20.0,0.5,score_settle005,0.05,5.293324517273731,-0.7,0.752643384023023,0.01876000000000048,1,1.0,0.48999999999999994,-0.034999999999999996,0.024499999999999997,-0.35,0.24499999999999997,1.0,0.0,0.0,-0.7,-0.526850368816116,0.0009380000000000241
True,fine,20.0,34,1.25339265943403,-0.433988952916242,0,0.938000000000024,36.6473855647572,2.42032932364541,2.4672293236454115,2.5141293236454128,20A,20.0,0.5,score_settle005,0.05,2.4672293236454115,-0.65,0.366473855647572,0.01876000000000048,0,1.0,0.42250000000000004,-0.0325,0.021125000000000005,-0.325,0.21125000000000002,1.0,0.0,0.0,-0.0,-0.2382080061709218,0.0009380000000000241
True,fine,20.0,35,1.22753887773386,-0.42840688391621,1,0.938000000000024,29.4072219417808,4.24409020048568,4.290990200485681,4.337890200485683,20A,20.0,0.5,score_settle005,0.05,4.290990200485681,-0.625,0.29407221941780803,0.01876000000000048,1,1.0,0.390625,-0.03125,0.01953125,-0.3125,0.1953125,1.0,0.0,0.0,-0.625,-0.18379513713613002,0.0009380000000000241
True,fine,20.0,36,1.22753887773386,-0.44406894423632,1,0.938000000000024,40.8032056024008,4.48767193401819,4.5345719340181905,4.581471934018192,20A,20.0,0.5,score_settle005,0.05,4.5345719340181905,-0.6,0.408032056024008,0.01876000000000048,1,1.0,0.36,-0.03,0.018,-0.3,0.18,1.0,0.0,0.0,-0.6,-0.24481923361440477,0.0009380000000000241
True,fine,20.0,38,1.21068108454891,-0.432664777242242,0,0.938000000000024,36.3447339051344,2.37024053989385,2.4171405398938512,2.4640405398938525,20A,20.0,0.5,score_settle005,0.05,2.4171405398938512,-0.55,0.36344733905134397,0.01876000000000048,0,1.0,0.30250000000000005,-0.027500000000000004,0.015125000000000003,-0.275,0.15125000000000002,1.0,0.0,0.0,-0.0,-0.1998960364782392,0.0009380000000000241
True,dense_long,20.0,40,1.19940112760242,-0.43379596481008,0,0.938000000000024,43.3359485758766,2.49991606393003,2.54681606393003,2.59371606393003,20A,20.0,0.5,score_settle005,0.05,2.54681606393003,-0.5,0.433359485758766,0.01876000000000048,0,1.0,0.25,-0.025,0.0125,-0.25,0.125,1.0,0.0,0.0,-0.0,-0.216679742879383,0.0009380000000000241
True,dense_long,20.0,50,1.16345388449934,-0.432349776644747,1,0.938000000000024,36.4937986024832,4.32567963319376,4.37257963319376,4.41947963319376,20A,20.0,0.5,score_settle005,0.05,4.37257963319376,-0.25,0.364937986024832,0.01876000000000048,1,1.0,0.0625,-0.0125,0.003125,-0.125,0.03125,1.0,0.0,0.0,-0.25,-0.091234496506208,0.0009380000000000241
True,dense_long,20.0,60,1.12582319014076,-0.437496606727428,1,10.062,36.9127241807925,4.30157428048404,4.80467428048404,5.30777428048404,20A,20.0,0.5,score_settle005,0.05,4.80467428048404,0.0,0.369127241807925,0.20123999999999997,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010062
True,fine,20.0,62,1.12582319014076,-0.431991539624477,1,10.0880000000001,35.9008776475458,4.27583228271616,4.780232282716165,5.284632282716171,20A,20.0,0.5,score_settle005,0.05,4.780232282716165,0.05,0.359008776475458,0.20176000000000202,1,1.0,0.0025000000000000005,0.0025000000000000005,0.00012500000000000003,0.025,0.0012500000000000002,1.0,0.0,0.0,0.05,0.0179504388237729,0.010088000000000102
True,fine,20.0,64,1.12582319014076,-0.440134472450837,1,10.0880000000001,37.8563112255317,4.32308388710223,4.827483887102235,5.33188388710224,20A,20.0,0.5,score_settle005,0.05,4.827483887102235,0.1,0.37856311225531697,0.20176000000000202,1,1.0,0.010000000000000002,0.005000000000000001,0.0005000000000000001,0.05,0.005000000000000001,1.0,0.0,0.0,0.1,0.0378563112255317,0.010088000000000102
True,fine,20.0,66,1.11287107294222,-0.438293838860404,0,0.938000000000024,40.007102545006,2.35130696270275,2.3982069627027514,2.4451069627027526,20A,20.0,0.5,score_settle005,0.05,2.3982069627027514,0.15,0.40007102545006,0.01876000000000048,0,1.0,0.0225,0.0075,0.001125,0.075,0.01125,1.0,0.0,0.0,0.0,0.060010653817509,0.0009380000000000241
True,fine,20.0,68,1.11287107294222,-0.456637987924613,0,12.2440000000001,52.0238557241504,2.60998617534984,3.222186175349845,3.83438617534985,20A,20.0,0.5,score_settle005,0.05,3.222186175349845,0.2,0.520238557241504,0.24488000000000198,0,1.0,0.04000000000000001,0.010000000000000002,0.0020000000000000005,0.1,0.020000000000000004,1.0,0.0,0.0,0.0,0.10404771144830081,0.0122440000000001
True,fine,20.0,70,1.11287107294222,-0.430205692594554,0,14.372,36.8765824996862,2.2806084155305,2.9992084155305,3.7178084155305005,20A,20.0,0.5,score_settle005,0.05,2.9992084155305,0.25,0.368765824996862,0.28744,0,1.0,0.0625,0.0125,0.003125,0.125,0.03125,1.0,0.0,0.0,0.0,0.0921914562492155,0.014372
True,dense_long,20.0,80,1.0943598016524,-0.435550987461508,0,14.41,37.1400221295455,2.27271123170482,2.99321123170482,3.71371123170482,20A,20.0,0.5,score_settle005,0.05,2.99321123170482,0.5,0.371400221295455,0.2882,0,1.0,0.25,0.025,0.0125,0.25,0.125,1.0,0.0,0.0,0.0,0.1857001106477275,0.014410000000000001
True,fine,20.0,84,1.0943598016524,-0.437957666603372,0,14.3920000000001,45.9869637344513,2.4520567429448,3.1716567429448053,3.8912567429448104,20A,20.0,0.5,score_settle005,0.05,3.1716567429448053,0.6,0.459869637344513,0.28784000000000204,0,1.0,0.36,0.03,0.018,0.3,0.18,1.0,0.0,0.0,0.0,0.2759217824067078,0.014392000000000103
True,fine,20.0,86,1.0943598016524,-0.438140473293935,0,14.404,30.0147825435648,2.13279592581763,2.85299592581763,3.57319592581763,20A,20.0,0.5,score_settle005,0.05,2.85299592581763,0.65,0.300147825435648,0.28808,0,1.0,0.42250000000000004,0.0325,0.021125000000000005,0.325,0.21125000000000002,1.0,0.0,0.0,0.0,0.1950960865331712,0.014404
True,fine,20.0,88,1.0943598016524,-0.439022954541013,1,14.398,42.4793605534499,4.38296996726241,5.10286996726241,5.82276996726241,20A,20.0,0.5,score_settle005,0.05,5.10286996726241,0.7,0.424793605534499,0.28796,1,1.0,0.48999999999999994,0.034999999999999996,0.024499999999999997,0.35,0.24499999999999997,1.0,0.0,0.0,0.7,0.2973555238741493,0.014398000000000001
True,fine,20.0,90,1.07689752922169,-0.439228751293541,0,16.512,39.3475357749328,2.30307699601388,3.1286769960138803,3.9542769960138804,20A,20.0,0.5,score_settle005,0.05,3.1286769960138803,0.75,0.393475357749328,0.33024000000000003,0,1.0,0.5625,0.037500000000000006,0.028125,0.375,0.28125,1.0,0.0,0.0,0.0,0.295106518311996,0.016512000000000002
True,fine,20.0,92,1.07689752922169,-0.440896989903794,0,16.512,43.3520285535658,2.3848350901968,3.2104350901968,4.0360350901968,20A,20.0,0.5,score_settle005,0.05,3.2104350901968,0.8,0.433520285535658,0.33024000000000003,0,1.0,0.6400000000000001,0.04000000000000001,0.03200000000000001,0.4,0.32000000000000006,1.0,0.0,0.0,0.0,0.34681622842852644,0.016512000000000002
True,dense_long,20.0,100,1.07689752922169,-0.45566298416666,0,16.556,53.2237613167088,2.59703573972252,3.42483573972252,4.25263573972252,20A,20.0,0.5,score_settle005,0.05,3.42483573972252,1.0,0.5322376131670881,0.33112,0,1.0,1.0,0.05,0.05,0.5,0.5,1.0,0.0,0.0,0.0,0.5322376131670881,0.016556
True,dense_long,20.0,120,1.05841728359568,-0.438165390661327,1,19.2260000000001,43.2618953778815,4.36182058181464,5.32312058181464,6.28442058181465,20A,20.0,0.5,score_settle005,0.05,5.32312058181464,1.5,0.432618953778815,0.38452000000000197,1,1.0,2.25,0.07500000000000001,0.1125,0.75,1.125,1.0,0.0,0.0,1.5,0.6489284306682225,0.0192260000000001
True,dense_long,20.0,20,1.43399904411767,-0.434811266497692,1,0.938000000000024,31.9413877640801,4.50763806589697,4.55453806589697,4.60143806589697,20A,20.0,0.5,score_settle010,0.1,4.60143806589697,-1.0,0.31941387764080104,0.01876000000000048,1,1.0,1.0,-0.1,0.1,-0.5,0.5,1.0,0.0,0.0,-1.0,-0.31941387764080104,0.0018760000000000482
True,dense_long,20.0,30,1.26719882798709,-0.436764941712187,0,0.938000000000024,37.0921617490197,2.44580700467967,2.49270700467967,2.53960700467967,20A,20.0,0.5,score_settle010,0.1,2.53960700467967,-0.75,0.37092161749019703,0.01876000000000048,0,1.0,0.5625,-0.07500000000000001,0.05625,-0.375,0.28125,1.0,0.0,0.0,-0.0,-0.2781912131176478,0.0018760000000000482
True,fine,20.0,32,1.25339265943403,-0.487745089793656,1,0.938000000000024,75.2643384023023,5.24642451727373,5.293324517273731,5.340224517273732,20A,20.0,0.5,score_settle010,0.1,5.340224517273732,-0.7,0.752643384023023,0.01876000000000048,1,1.0,0.48999999999999994,-0.06999999999999999,0.048999999999999995,-0.35,0.24499999999999997,1.0,0.0,0.0,-0.7,-0.526850368816116,0.0018760000000000482
True,fine,20.0,34,1.25339265943403,-0.433988952916242,0,0.938000000000024,36.6473855647572,2.42032932364541,2.4672293236454115,2.5141293236454128,20A,20.0,0.5,score_settle010,0.1,2.5141293236454128,-0.65,0.366473855647572,0.01876000000000048,0,1.0,0.42250000000000004,-0.065,0.04225000000000001,-0.325,0.21125000000000002,1.0,0.0,0.0,-0.0,-0.2382080061709218,0.0018760000000000482
True,fine,20.0,35,1.22753887773386,-0.42840688391621,1,0.938000000000024,29.4072219417808,4.24409020048568,4.290990200485681,4.337890200485683,20A,20.0,0.5,score_settle010,0.1,4.337890200485683,-0.625,0.29407221941780803,0.01876000000000048,1,1.0,0.390625,-0.0625,0.0390625,-0.3125,0.1953125,1.0,0.0,0.0,-0.625,-0.18379513713613002,0.0018760000000000482
True,fine,20.0,36,1.22753887773386,-0.44406894423632,1,0.938000000000024,40.8032056024008,4.48767193401819,4.5345719340181905,4.581471934018192,20A,20.0,0.5,score_settle010,0.1,4.581471934018192,-0.6,0.408032056024008,0.01876000000000048,1,1.0,0.36,-0.06,0.036,-0.3,0.18,1.0,0.0,0.0,-0.6,-0.24481923361440477,0.0018760000000000482
