case,severity,tau_ai_us,delay_events,update_us,update_events,policy,seed,reward,max_abs_v_mV,max_abs_phase_ns,max_abs_i_mA,violations,skip_events,projected_count,control_energy,tail_state_cost_mean,tail_abs_phase_ns_mean,tail_abs_i_mA_mean,settle_us,final_abs_v_mV,final_abs_phase_ns,final_abs_i_mA
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,36,-722.4315912257771,5.486970339785337,103.56031993565448,1333.8138064164011,33,0,1,5446.98704808738,1.9078148046283754,11.096879779749434,528.4866380625778,17.0,0.40873512253708816,2.5398680178981716,989.2528380619227
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,37,-724.1300388764048,5.719922480101082,102.70812359290899,1348.0018846036503,33,0,1,5570.706599180395,1.9042294707052252,11.164455089724791,528.6751718180177,17.0,0.19278620748060596,2.5048477601638743,987.2387875393536
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,38,-721.1395246342018,6.1838593819314305,105.68899390654875,1324.5421764718385,33,0,1,5595.2554406452555,1.8922725331815313,11.003748969357979,528.3302641518724,17.0,0.2445738893980371,3.6494321023834293,999.148655925996
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,39,-720.8136623877938,5.026310914546847,106.47339313935386,1323.5613867557686,33,0,1,5507.608477143174,1.8969797944830584,11.02487099991406,528.3001058672612,17.0,0.07499361097142335,3.6769545346092047,990.3263189134118
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,40,-723.9716515734318,5.630750231910806,99.65331709895733,1345.3452238586708,33,0,1,5448.211549136849,1.9148934740166037,11.163633400196323,529.0910124141129,17.0,0.23437913954190845,3.3498527505403772,994.2554607669991
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,41,-722.1646700233081,5.340812610370894,106.33559473860434,1331.819525641454,33,0,1,5444.650247009089,1.9061052609796114,10.981361768946698,528.7299199869882,17.0,0.32115914063812995,2.383529507933884,995.2499761487395
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,42,-718.23084576763,5.313052865813799,99.80007946879752,1315.2202017710993,33,0,1,5477.946752123921,1.891915528006176,11.003567171561821,527.8345340875434,17.0,0.05766402526121483,3.571117960041762,998.6764641307539
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,43,-723.202041786175,5.195383605337408,108.39089160039428,1341.6750183339664,33,0,1,5547.968418337589,1.9014892865970905,11.003567104127313,528.5932887533091,17.0,0.19788625457686312,2.686492803384512,991.7501178406712
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,44,-720.594409523461,6.191848126575934,105.51152569820141,1320.9499496977805,33,0,1,5604.105538610992,1.8909930618025006,11.019683474523616,528.2063715924039,17.0,0.4237956916531262,2.0279203143648172,986.0742126971
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,45,-719.4411530061886,4.98807798518908,101.88570658923958,1332.749846593565,33,0,1,5460.871959981138,1.8946679485544715,11.133531141113265,527.3195453133046,17.0,0.22529708950671368,2.081718780411641,985.197871269691
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,46,-722.6995970055626,5.029082686174355,111.08945218543877,1336.9143831090996,33,0,1,5505.0361611902745,1.9003935474767628,11.03722375981763,528.3238234379788,17.0,0.33642432951747997,2.5051173808786373,990.3759571125196
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,47,-727.0265046600077,5.5833384719641215,105.48725482883198,1358.7173779000411,33,0,1,5515.802444259885,1.9183104485702567,11.115407198935596,529.4531207799531,17.0,0.163740572245626,3.78024387264079,998.099641783565
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,48,-721.2985323727266,4.807544615905379,111.7479563268475,1327.2859959682498,33,0,1,5499.883798739882,1.8950812348567643,10.96103948574498,528.1730527487863,17.0,0.2678857302326899,2.483170427372435,990.5271311825995
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,49,-720.7753526759699,5.456524810864128,111.91304070998993,1318.3895785795708,33,0,1,5564.992168057597,1.8911986371745075,10.985471358438634,527.8737011217785,17.0,0.4030113567279671,3.1407902165965784,979.6575856533194
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,50,-720.1916302715009,5.396302783182625,102.61304010724939,1318.519094610192,33,0,1,5523.136412084162,1.8963343354563467,11.108187800834532,528.4615684783187,17.0,0.5400108035848071,2.3359889032165695,989.7606196567547
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,51,-720.3986856303718,5.163595831931224,101.88950341690261,1326.0574497032121,33,0,1,5454.929319826092,1.8998502539267865,11.059459445488107,527.9355588655218,17.0,0.41980062693738757,3.3870287540181034,995.5011650462617
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,52,-720.0203527871643,5.072085806591324,106.21252850559803,1324.7296303153685,32,0,1,5454.277129172488,1.8980744398416722,10.974211465082591,527.8956753784366,17.0,0.2890184636396201,3.4253063559958346,989.6150673484141
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,53,-718.8350291858192,5.115979239956022,100.96727343305835,1312.1581593871015,32,0,1,5476.992401459708,1.8967419925765865,11.113542280277345,528.3916389279545,17.0,0.17786810474416265,3.6710943770187887,987.0644088196758
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,54,-718.2442506545908,5.02222585716395,104.01350121906901,1303.2019571842586,32,0,1,5410.01493235037,1.8975343774048354,10.989845890158973,528.19622480836,17.0,0.18083603737838086,3.82950631851078,991.2294222086333
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,55,-717.5596179914033,5.733301001808513,90.1194441424511,1321.5128599836357,32,0,1,5468.53744643417,1.8921622072764521,11.173044430731855,527.584354268456,17.0,0.34216183492695634,2.5413292624780666,985.6070511059428
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,56,-716.2824047724866,4.7123095293790245,106.60970424053275,1296.2043462108504,30,0,1,5418.927060841588,1.8896054157157554,10.969271985385133,527.6067775597345,17.0,0.3602051448236178,2.3627032839998403,993.4903038119852
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,57,-718.7453982662844,5.352887772120159,107.30255489300468,1304.6456238653998,31,0,1,5510.596863668464,1.8922648488461156,11.037830775444613,528.2491238423873,17.0,0.30343822883261196,2.168495477906234,985.1742879545611
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,58,-727.5446449806454,5.627357687437822,105.46031868158295,1364.4554721267284,33,0,1,5523.3459497251215,1.9190327728915755,11.085898369025216,529.5833611957718,17.0,0.3370750885607539,3.659605631825446,988.073833882904
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,59,-716.0698208295709,4.622504375852052,113.01164297940363,1295.255573385356,31,0,1,5437.4547217787685,1.88360408465342,10.924091588783883,526.8371151933553,17.0,0.20196682075564817,2.327117410658995,992.1734061683854
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,60,-718.2867759696534,5.047405484594911,103.19006286231716,1309.6613294291876,32,0,1,5409.510440771611,1.8971809246203932,11.032201341379587,527.9821408205813,17.0,0.2919310482736369,3.587223779004648,989.2178986574777
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,61,-717.4202188890289,4.834337695888743,99.71712909317135,1310.5350047380157,32,0,1,5418.287937645176,1.8948162748869801,11.07774808646642,528.1488316905418,17.0,0.18531570174878442,3.219949568758233,988.8591313693075
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,62,-721.9121807378503,5.457865408170962,97.62592260756665,1333.2721963531048,33,0,1,5432.129831237487,1.9101676034417239,11.227331256634269,528.7992455089268,17.0,0.31592501534335543,2.8280747573106924,991.7598995980898
40A_to_10A,0.75,0.0,0,5.0,10,delay_aware_projected,63,-727.4172543418509,5.569607829956475,116.61402164210365,1358.346421263671,33,0,1,5618.256732343403,1.9057603607790625,11.025739956452092,529.3829348042738,17.0,0.0009634551646511488,4.081261447781068,997.1584186590115
40A_to_10A,0.75,0.0,0,10.0,20,no_ai,0,-66.26694654692909,6.7845821363332535,104.3394756835435,332.41479276551485,0,0,0,0.0,0.14859722094899902,6.1053426450839385,6.356859736058004,47.5,0.05435325787401262,0.5113214110453687,1.9035444895971292
40A_to_10A,0.75,0.0,0,10.0,20,no_ai,1,-67.18418208586257,6.850301895305775,109.10809071750579,321.56529766641853,0,0,0,0.0,0.14604274148208046,5.845895353822822,8.922788460518131,46.0,0.20950745819861719,0.9231096279826432,8.693573185064126
40A_to_10A,0.75,0.0,0,10.0,20,no_ai,2,-60.88164975467088,6.457137185585449,102.38625779259627,295.54277598128374,0,0,0,0.0,0.13479029092780068,5.771834354704311,6.457497969794291,44.5,0.010651929599263203,0.7563093134684002,2.5272946860711873
40A_to_10A,0.75,0.0,0,10.0,20,no_ai,3,-70.04565372411689,7.552724053825174,92.2216748434291,324.63345963540223,0,0,0,0.0,0.16225493167393093,5.397814642142484,4.775780738954364,50.0,0.1992883409877931,0.7174680407441989,1.4689467020939238
40A_to_10A,0.75,0.0,0,10.0,20,no_ai,4,-67.82853899343021,6.695197539191215,104.12641353837111,368.23033969869186,0,0,0,0.0,0.15533210947281376,6.280272294171684,5.492000984043389,52.5,0.00035760425171352597,0.3309516934281394,7.7388599329786505
40A_to_10A,0.75,0.0,0,10.0,20,no_ai,5,-52.98220086279563,5.825319486885288,98.37820502185927,301.3073432266663,0,0,0,0.0,0.11488722598141561,5.384472456568094,4.561908365812727,45.5,0.09564178743987327,0.16556949925785502,1.7472807025647419
40A_to_10A,0.75,0.0,0,10.0,20,no_ai,6,-62.66406270247357,6.678404004423107,113.88245651908497,220.63478565400453,0,0,0,0.0,0.13226152712497116,5.602219943201733,4.802352213200772,48.0,0.13468075479842584,0.2564892115929954,2.9073057193077863
40A_to_10A,0.75,0.0,0,10.0,20,no_ai,7,-58.89584948477577,6.2717866487397345,106.49372768754235,300.40517506232237,0,0,0,0.0,0.12401640149951772,5.713385554454171,4.845090581494787,43.5,0.003374899017518803,0.5706079872528382,2.6947482261266846
