area_bits,detect_clock_ns,ton_resolution_ps,comp_delay_sigma_ns,seeds,wait_jitter_rms_ns_mean,wait_jitter_rms_ns_p95,wait_jitter_rms_ns_max,phase_spacing_std_ns_mean,phase_spacing_std_ns_p95,phase_spacing_std_ns_max,current_share_rms_mA_mean,current_share_rms_mA_p95,current_share_rms_mA_max,current_share_pkpk_mA_mean,current_share_pkpk_mA_p95,current_share_pkpk_mA_max,current_snapshot_rms_mA_mean,current_snapshot_rms_mA_p95,current_snapshot_rms_mA_max,vout_event_rms_mV_mean,vout_event_rms_mV_p95,vout_event_rms_mV_max,vout_event_pkpk_mV_mean,vout_event_pkpk_mV_p95,vout_event_pkpk_mV_max
10,2.0,5,2.0,16,2.3061025567983067,2.434634725927688,2.469033569726365,2.3060910887280452,2.434661885120859,2.468967710934425,0.405196158534617,0.6796723550359423,0.7394445524762595,1.0425465440345727,1.691245729771751,1.807403123192941,2833.484938874636,2833.4861702553917,2833.4865554434623,0.057529113569573714,0.09625789305216269,0.10415781236755652,0.2337283190610856,0.3355912274061734,0.3808305827481817
10,2.0,10,0.0,16,0.662548681983044,0.6757231439213549,0.6762485210480812,0.6625673674982676,0.6757588506681992,0.6763850824847176,0.40848948457611034,0.6071469476349859,0.6075098727556983,1.061756065193098,1.6218242942294125,1.7101028938277807,2833.4851644229675,2833.4877389952126,2833.4879421042087,0.01895433613774819,0.027130476439258873,0.02851612577527439,0.07735753288753977,0.10159051890756832,0.10575753578845326
10,2.0,10,0.5,16,0.8708010292669676,0.908108459767523,0.9082330142459335,0.8708028394589137,0.908108890424271,0.9081841380170225,0.5117713498904233,0.8965672061663711,0.9566761070899177,1.2857420501927175,2.173956947695288,2.247172888226956,2833.4850324536833,2833.4864991402765,2833.4865246882905,0.0200057316498662,0.029775990183633222,0.03561021358566143,0.08212134673470095,0.11023928819267614,0.11940845016211732
10,2.0,10,1.0,16,1.2950711711127743,1.3548820866450622,1.3734418449853418,1.2950584113652788,1.3549515914742263,1.373342325943686,0.5282760844547628,0.9374772653869268,1.0230009154871984,1.3287961393968484,2.311394170651848,2.447761020585304,2833.4850120257292,2833.4865193079436,2833.4866101056055,0.03108633618730382,0.05177877125818707,0.054725543189062385,0.12724916717655327,0.1882896369629905,0.1929522146550955
10,2.0,10,2.0,16,2.306986258562613,2.4354111923315136,2.4688516398741394,2.3069634049054626,2.435466658070417,2.468721557389948,0.5904809257824891,1.0995304852048657,1.1648950103379279,1.4945541124987693,2.7445338439995304,2.848881755189936,2833.4849793847375,2833.4867766070047,2833.4868505745935,0.0575335377490177,0.0964308582102587,0.10423325748116485,0.23370635894112007,0.3359750097716441,0.3809014294173796
10,2.0,20,0.0,16,0.6740116172171458,0.6938683758237496,0.7018901910864321,0.674063367565398,0.6940472967539082,0.7019147018865093,0.8140835637984752,1.2264670723730309,1.2644679660795723,2.1127564066977245,3.2933108773569586,3.412935723689614,2833.485421598846,2833.4907644697223,2833.491237610896,0.01892537764452697,0.02700058811125219,0.02835068901991566,0.07733851549872328,0.10163769100582365,0.10644911216339814
10,2.0,20,0.5,16,0.8814603604724325,0.915650622549123,0.9174705658347169,0.881465337232664,0.9156629819812138,0.9173914595561969,1.010213831352464,1.8059973650658563,1.8624242813547418,2.527964616117151,4.431984671759093,4.6404099557815215,2833.4852740154097,2833.4882218149796,2833.4882454414446,0.02001596015815608,0.0299947857483447,0.036015539757612035,0.08212451868697818,0.11057733032129868,0.12039164994570584
10,2.0,20,1.0,16,1.3021050036134096,1.3595901544849536,1.378490804206916,1.3020803152224583,1.3597372243187626,1.3783042582922413,1.0129460820713134,1.8053906751981654,1.924179866828706,2.5445504064798286,4.352139968045066,4.84085683832447,2833.4852527926273,2833.4882752730173,2833.4883775569206,0.031093156885148125,0.05198038928216334,0.055125711763842074,0.12721242664485294,0.18900710740052395,0.19308221512437385
10,2.0,20,2.0,16,2.310754269926614,2.438156287425938,2.470449880545005,2.3107089561958594,2.4382717850448294,2.4701964590455905,1.0403908594170663,1.9608462160782008,2.053797833144843,2.628937316081603,4.696267173278645,5.24169255819551,2833.485218553481,2833.4883913301273,2833.488643296584,0.05754099382505331,0.09676335868888888,0.10437734888058617,0.2336571713064256,0.3367024319508305,0.3810149898911819
10,2.0,50,0.0,16,0.7454302493818554,0.8152302385222817,0.8475105036629222,0.745652368219102,0.8146832177696987,0.8476887967200347,2.0448441032679927,3.0877950997674786,3.246845347617522,5.286686274401875,8.30816764938902,8.521612348125984,2833.487116290868,2833.500977268821,2833.501874937315,0.01885769572246371,0.027068180929317582,0.027810416156630168,0.07738997282858567,0.10176925662808145,0.10843450457964643
