seed,area_bits,detect_clock_ns,ton_resolution_ps,comp_delay_sigma_ns,events,burn,q_lambda,q_lambda_over_nominal,wait_jitter_rms_ns,wait_jitter_pkpk_ns,phase_spacing_std_ns,phase_spacing_pkpk_ns,avg_phase_current_A,current_share_rms_mA,current_share_pkpk_mA,current_snapshot_rms_mA,current_m2_projection_mA,vout_event_rms_mV,vout_event_pkpk_mV
1,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.2598927584032817,12.704809213199544,2.260072327909047,12.716053947697095,10.0014441 10.0013078 10.0006934 10.0009634,0.29392030028993354,0.7507037007279393,2833.4879272465323,-0.0333936066296836,0.05602316535834499,0.2257725152849943
2,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.218338957822531,15.477651170581456,2.2184454463024252,15.485524386575147,10.0027944 10.0015711 10.0020411 10.0016754,0.4797053092840054,1.22333842647393,2833.48834387269,0.39727265546840584,0.10665253436520987,0.3897176850721218
3,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.316485916197351,14.89450826356541,2.3166616016251917,14.896360586738862,10.0008719 9.99881508 9.99954132 9.99833178,0.9577798028829044,2.5401456395712785,2833.4872145070367,0.8165974404339416,0.03825542245079591,0.17499478761007214
4,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.2936616049333804,13.695054555218002,2.2936511328023697,13.693453404545416,9.99885462 10.0005172 9.99844219 9.99830897,0.8814501488886543,2.2081938992606354,2833.4885624097537,-0.3823306556691719,0.07325891938720105,0.2774209148521667
5,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.261842363574235,13.272201578215768,2.2614100380326825,13.270715909797572,9.99900299 9.99965003 10.001665 10.0006741,1.0120661272313751,2.6620209399048633,2833.4828618518886,0.0859612524171105,0.03900271909282461,0.16187494652675216
6,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.467902884139873,14.9755723181132,2.467635941154864,14.974866680692038,9.99903535 10.0009458 9.99820678 10.0013276,1.298522839635616,3.1208597146115125,2833.483668186146,-1.2578231010769159,0.049761102914645264,0.21928628680545348
7,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.2296647591147116,13.289974187558181,2.2298827015005496,13.280932840634053,9.99994696 10.0028255 9.99758444 10.0013428,1.930165679339866,5.241089249127029,2833.484824586375,-1.6592261631456218,0.08972803121058559,0.30557649836415735
8,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.416031827068902,16.498949832892706,2.416258921650609,16.51006484667841,10.0006022 9.99987294 9.99984956 10.0015543,0.6954482329193298,1.7047385082094024,2833.479378834398,-0.24387804823344794,0.035037354677659234,0.14820455185227122
9,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.308303544693408,13.466315050526099,2.30825615176163,13.4601560462183,10.0000029 9.99790207 9.99987241 9.99997752,0.8885424576683681,2.1008730702849476,2833.484597416405,0.4989402183102065,0.061648193586536316,0.2467277528156453
10,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.3416369971951405,15.773203066917892,2.341014511673471,15.784707228884212,10.0032053 10.0003736 9.99960666 10.0011412,1.3407390215814408,3.598627755311057,2833.4872271599193,0.3243018089729155,0.04841405087775732,0.22693804410389706
11,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.227841192032164,15.54171479066075,2.227944610039721,15.552157185395494,10.0015827 10.0010024 9.99989949 10.0001197,0.6779628521526195,1.683194984945402,2833.483648501297,0.09002250776513065,0.047464950277467395,0.2196218612857681
12,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.2761620634106903,13.43628020400423,2.2755760468379416,13.438931821910618,9.99917032 9.99702285 10.0003795 9.99956722,1.240778399346528,3.356697290254118,2833.48520840934,0.7399490073249915,0.060007977384751984,0.22987365879889587
13,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.327640189486797,14.545320069324934,2.327366076589577,14.549431898035007,9.99846658 10.0022624 9.99854004 10.0005207,1.5701643986099922,3.7958680779990317,2833.487635985574,-1.4441446896986676,0.06466384567946472,0.2745934943706452
14,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.300199597510347,13.940609333246018,2.3006229425868328,13.945198791041992,9.99819009 10.000365 10.0000651 9.99949221,0.8337215975429757,2.1749333778018354,2833.483339180713,-0.40051100629590053,0.04118763528570255,0.17340204860771813
15,12,2.0,20,2.0,720,120,3.097628407411591e-13,0.00048828125,2.281543620893307,13.062261413312038,2.2815676342054494,13.051226401887092,10.0027325 9.99818912 10.00183 9.99826132,2.053119310420191,4.543388120763936,2833.4828867984847,2.028010542122427,0.039557947623016086,0.16945361767117806
0,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.742543988668696,3.6902813760383335,0.7428756040569289,3.697162610183095,10.0012571 9.99820211 10.0031694 9.99838948,2.0731865800497657,4.967291499605508,2833.4986592686014,1.9587232370699148,0.013684266493095863,0.06462657606243205
1,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.6793619463385716,3.4993887098491867,0.6788368917323302,3.498273894516801,10.0014852 9.99817467 9.99967524 10.0013528,1.3560002306036036,3.310574747089845,2833.4951753162163,0.4082601782933182,0.014624054704950715,0.06750049288761772
2,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.7721586413707532,3.610788778841359,0.7728172479931298,3.592059935351113,9.99563038 10.0029605 10.0024694 9.99854206,3.0017534009771114,7.330092603190508,2833.4888624303185,-0.8506821234282036,0.009952613934086214,0.03940058265849977
3,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.6840300554378123,3.729498727123919,0.6848820491766461,3.757818129093487,10.0017953 10.0013313 10.0002461 9.99737834,1.7166803166302302,4.416924309101233,2833.492615767862,0.8329394620170127,0.025651320763625907,0.10373219562709313
4,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.6919989873402315,4.0398013164907844,0.6922709283212211,4.034956075289207,9.99964833 10.0018262 10.0004121 9.99797533,1.3895125628412448,3.8508574028437437,2833.487496561304,0.06472703589288642,0.010998808606268605,0.04769885535282903
5,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.7122281464806514,3.331126210345835,0.7122821046098934,3.3500353253449924,9.99774212 10.0004276 10.0016958 9.99962255,1.4346938261042854,3.9536458789068973,2833.4785763063323,-0.15305545036570223,0.019382120263734162,0.09516601243386713
6,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.7251741433575799,4.219490278147061,0.7253775718981664,4.2170134849237,9.99768189 9.99861745 10.0032011 10.0013606,2.190790411294248,5.51924024853534,2833.477362349363,0.22623893947271156,0.02515066035690356,0.09616807917700587
7,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.791132899116198,4.0708738549205705,0.7903058947453587,4.045657978364461,9.99596706 9.99893781 10.000715 10.0032019,2.6367113311841464,7.234822676640107,2833.4771664123796,-1.3644179592509076,0.017951888061370852,0.08327951682374213
8,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.7336348695760072,4.339390596271128,0.7344727411706649,4.325453781118018,10.0000614 10.004091 9.99915103 9.9971344,2.5310248261679353,6.956574893189682,2833.475218746806,-0.5032414547612163,0.016503885098558057,0.06769512746795936
9,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.7206406180009374,3.4986732928284505,0.7212267857782969,3.519941560241533,9.99844583 10.0021429 9.99916887 9.99882386,1.4644466828104539,3.6970574390018385,2833.4944862223397,-0.838009510586879,0.010768857152217022,0.05952717085866421
10,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.7088018060424475,3.6186267448428895,0.7094749460926956,3.6227675679089697,10.0002185 10.0018736 9.99748957 9.99896423,1.6127988889508993,4.38400340144085,2833.4929314215574,-0.7824326524463743,0.02664782861354252,0.08923663739635046
11,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.6967347466712065,3.562710812708999,0.6970842842666674,3.5439857039716705,9.99727037 9.9990533 10.0020988 10.0021693,2.0838916352968955,4.8988915278087575,2833.484267254119,-0.46333597991710107,0.02615140218194068,0.09040499284340697
12,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.7327752701478992,3.6316685301462246,0.73279262456626,3.679497462647403,9.99931293 9.99922985 10.0031326 9.99950881,1.6408264655111922,3.9027827524709124,2833.4840225177745,0.9267275408317843,0.025048276132606753,0.09890793434175205
13,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.7230734380536432,4.435071535561481,0.7228731981888296,4.414937489561843,9.99901834 10.0041068 9.99560522 9.99982583,3.0270648531653466,8.501550771619293,2833.5006567129467,-2.3272610142650585,0.026381672770139503,0.09935535722571665
14,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.8332719290637263,4.390416011943616,0.8334494746866754,4.389261055642885,9.99849964 9.99843712 10.0054603 9.99716062,3.260433008818671,8.29968154505778,2833.4641907825544,2.0905502193091507,0.010151641208399047,0.04521429437465141
15,12,2.0,50,0.0,720,120,3.097628407411591e-13,0.00048828125,0.7136609371182234,3.715311456262417,0.7135056535407854,3.7068979552901022,10.000628 10.0006716 9.99805959 10.0012066,1.2233599656667138,3.147031711343118,2833.5018879696104,-0.79766274984161,0.012587299832621373,0.05671821053598869
0,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.9420409511273075,5.391511946992575,0.9421740169643017,5.372552606792428,10.0002591 10.0018654 9.99792785 10.0011988,1.4905028212394522,3.9375330151116827,2833.4889860125013,-1.219300159554404,0.024389938907816204,0.09999890815293178
1,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.8698158339494722,4.828716729040118,0.8700423970339,4.8308920139593985,10.0010284 9.99934113 9.99935978 10.0016345,1.0134445208850995,2.293388765187032,2833.4932817525605,-0.14686238646044458,0.019169431038870394,0.07598820073340118
2,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.908016727592014,5.482376639795282,0.9085988748857392,5.493029019501353,10.0034402 9.99881333 10.0006247 9.99930052,1.7983342899719397,4.6268851865765015,2833.494910917898,1.4877623174616161,0.028972195717683745,0.11828958321002947
3,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.9302885918700702,6.012333807468652,0.9307275051259473,6.016964615402201,10.0037959 9.99777218 10.0002037 9.99810429,2.39810547215472,6.023746379389294,2833.491823445081,2.0307960786727364,0.012211385009756716,0.0610307220663131
4,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.960966326159202,5.0546288979065555,0.9613283310036292,5.0575944107011575,9.99865756 10.0031185 9.99903764 9.99717996,2.2022401252296104,5.938517367180651,2833.4948442620976,-0.6508111872149946,0.03309677706542321,0.11541566332262665
5,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.9659059275634836,5.269659255162509,0.964751702121117,5.271738040317866,9.99686358 9.99788512 10.0046573 10.0011921,3.054981467406125,7.793681719897805,2833.4814951584867,0.6109030622596379,0.014232832425397473,0.06699174468016711
6,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.9716615314816138,4.984963128543589,0.9715160017967175,4.9795760224282475,9.99856194 10.0024501 9.99598422 10.0033237,2.9672698511985045,7.339467864229121,2833.484308546333,-2.8069045682808103,0.01178413572159343,0.056537405671464036
7,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.9607797006088924,5.393879277228973,0.9609738580152933,5.38945076297852,9.99969395 10.0056809 9.99386056 10.0017217,4.2659913056306085,11.820377888119182,2833.490112095152,-3.4620364502297996,0.032009568681274206,0.10919581005974788
8,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.9144983208542542,5.763682989828815,0.9151409633053379,5.791470524293052,10.0013165 9.99846756 9.99846875 10.0022678,1.6956755200713038,3.8001912389926673,2833.4725356388685,-0.23750982506109963,0.018829370469698545,0.07481858737679037
9,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.948821003779678,5.743436182063135,0.9490042172116344,5.719500589587037,10.0018613 9.99634139 9.99957006 10.0019122,2.2730064145099127,5.570760582699563,2833.485707590157,0.7944540283566504,0.019591800111198324,0.0813182890373465
10,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.9130138481853219,5.9563213765279865,0.912407158267414,5.985081781443599,10.0047615 9.99838018 9.99774484 9.9999099,2.749143044759592,7.016678842960644,2833.4883283357653,1.0540689635560874,0.01049570546382855,0.054605309306010597
11,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.8378246086758665,4.460109897280741,0.8389832099751411,4.4605672279374335,10.0022616 10.0003605 9.99848139 9.99902478,1.4575670701081254,3.7802316964192784,2833.482850068327,0.339432716080168,0.0125379819484033,0.059061440313534774
12,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.9390535178403877,5.379426920550055,0.9373661318742212,5.393839605950298,9.99957251 9.99598991 10.0034289 10.0000415,2.635770562693555,7.439037841207252,2833.487548868845,1.742508737086812,0.01884555666045694,0.07770788191663325
13,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,1.005268372145346,5.764051659626006,1.0036087677953296,5.7691250969866825,9.99582116 10.0067744 9.99614303 10.0016823,4.500466363665327,10.95321198934407,2833.4947111450197,-4.123116323365483,0.025385630065389568,0.10846373230088968
14,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.9360241359769748,5.185685655749852,0.9372727212585339,5.186577282562653,9.99762559 10.0006601 10.0010221 9.9999212,1.3205795998016443,3.3964743381567075,2833.484036803817,-0.4834074833723889,0.01940756233571952,0.08015220966672842
15,12,2.0,50,0.5,720,120,3.097628407411591e-13,0.00048828125,0.9967158959891379,5.883893330406149,0.9966675279423849,5.894823718540041,10.0046512 9.99535847 10.0044399 9.99539672,4.58462164117398,9.292776560089422,2833.4808427299063,4.58399279229571,0.01305457503394002,0.061514575717569464
0,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.358907748249505,8.069517433107203,1.358911839832932,8.050558092907108,10.0002179 10.0020126 9.99823884 10.0012142,1.4111362861403827,3.7737185094428582,2833.4889872904837,-1.1924854138944951,0.03582084451667275,0.15145392284154902
1,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.2739402282739116,6.969587602771038,1.2743412002737795,6.976299163476507,10.0012695 9.99975544 9.99961635 10.0017406,0.9260024074888362,2.1242340607283694,2833.4932025621274,-0.15254500332906318,0.031022527280640824,0.12353850166013647
2,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.2967034468677938,8.511327742551286,1.2971196049559468,8.52198012225725,10.0038437 9.99938421 10.0010979 9.99983401,1.7363933560778322,4.45951055360716,2833.4949826346347,1.430842109572783,0.05365361393392551,0.20193476003904642
3,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.3419097504167214,9.081156543084264,1.3423868553838478,9.085787351017814,10.0035794 9.99765069 10.0000515 9.9978344,2.388952127037337,5.9286944336900405,2833.4917742431967,2.0364448440504113,0.019470720555256435,0.08986739625438389
4,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.3585349475882034,6.813892372742384,1.3586518077885998,6.786443315280206,9.99854601 10.0029877 9.99877262 9.99706673,2.203753420977117,5.92101665075262,2833.4950147391637,-0.6839631066908325,0.04591269590693209,0.15976959404495616
5,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.3431170537344501,7.842829789618659,1.3419657775362108,7.839115618573195,9.99690178 9.99800716 10.0045921 10.0012121,2.9999860426833376,7.690310417176605,2833.4814964827647,0.5686633368680027,0.02009438375191348,0.09566147712736228
6,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.4136107801098,7.681618473231133,1.4131843329350917,7.686865594485039,9.99843659 10.0024199 9.99590662 10.0032941,2.9960940400946083,7.387466364118467,2833.484195643503,-2.842704568144061,0.02308595171340557,0.10705251398523963
7,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.3097977237316467,7.920674461257023,1.3101783401165834,7.9165580639502355,9.99967397 10.0058518 9.99383139 10.0018716,4.3453113935789975,12.02039520081577,2833.489644271872,-3.554510808545519,0.051409920396753184,0.1738976588643304
8,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.3643783198446757,9.38073658081951,1.3650187137947236,9.4085241152838,10.0013346 9.9986201 9.99860702 10.0023996,1.6697888067694813,3.7926060758373126,2833.4724488860247,-0.269532707533493,0.022776594161848924,0.09425371644766756
9,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.3522462440233527,8.386067730135371,1.352286881184014,8.362132137659327,10.0016389 9.99616014 9.99957417 10.0016787,2.2475229803180494,5.518608239464484,2833.485658852538,0.843551700473455,0.032446726106818057,0.13438870564375094
10,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.3352540936418835,9.348026616450568,1.3340885240020834,9.376787021366233,10.0051398 9.99870608 9.99788759 10.0002583,2.8119669329790336,7.252175023243268,2833.488727745973,1.015735325960332,0.021285204591331288,0.10712652753097629
11,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.2453883296916757,7.906968022838108,1.2460854814541882,7.933074009674889,10.0024651 10.0006249 9.99866995 9.99919674,1.4707806577986433,3.795184662939377,2833.482722857381,0.3283739585686618,0.02089763236301869,0.09662465824356037
12,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.3311171798686108,6.996752003940576,1.32945737563579,6.991085814223818,9.99939746 9.99562771 10.0031491 9.99990615,2.668536689825222,7.521381877925393,2833.4875225998207,1.753174852166861,0.030076451897044415,0.11453037013886558
13,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.4017036015450959,8.805311083980056,1.4004557648478149,8.785024834985085,9.99583572 10.0066155 9.99613763 10.0016264,4.434461239206707,10.779808964482385,2833.4947630926954,-4.067132773711624,0.03780652924995126,0.16425328289315644
14,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.34897869250178,7.889296428660651,1.3502013052307666,7.893799927249948,9.99741589 10.0007199 10.0009336 9.99980334,1.3953932837379284,3.5177037320650584,2833.48380974077,-0.5434422455845578,0.025760183593895335,0.10480705669113632
15,12,2.0,50,1.0,720,120,3.097628407411591e-13,0.00048828125,1.3627856375920877,8.247515177470419,1.3627635856750853,8.244779295664788,10.004896 9.99538178 10.0044933 9.99544214,4.643579254499804,9.51419961556077,2833.4809928291174,4.641347602853951,0.020803197256669313,0.09107051375911723
0,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.35298712666696,14.153954959718664,2.35288739499792,14.146890047670219,10.0001298 10.0023016 9.99885525 10.0012392,1.2811322894167205,3.446333091600806,2833.4889949092244,-1.1389241271793082,0.06652503713750459,0.29688535643868086
1,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.266373126730381,13.052992461970316,2.2668748310959517,13.059704022675785,10.001745 10.0005775 10.0001231 10.0019461,0.7679839837733452,1.8229627258019576,2833.4930563487897,-0.16386031750625918,0.05548977742807301,0.22351180260171688
2,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.254933669354699,15.572709648871184,2.255182397846393,15.59239268885573,10.0046458 10.0005209 10.0020388 10.0008961,1.6128993470511324,4.1249409591817,2833.495137757612,1.3169285074239312,0.1070335909879902,0.38983079782684005
3,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.351596380446385,15.216821685760266,2.3520657169620653,15.221452493693763,10.0031408 9.9974021 9.99974117 9.99728868,2.3748116446860403,5.852099493498741,2833.4916784313777,2.0477915966021776,0.038045014703268536,0.17165014641573606
4,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.337276340109523,13.198312850734009,2.337182105136389,13.178583058263332,9.9983165 10.0027198 9.99823604 9.99683381,2.2123231430126924,5.88601731208982,2833.4953572116483,-0.750276316348053,0.07392377615815249,0.28177746739688203
5,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.2948853907438393,13.984447394441759,2.2938362946104687,13.980733223396241,9.99697137 9.99824469 10.0044559 10.0012454,2.8917652570692276,7.484499292480962,2833.4815045178334,0.4842739934853846,0.0391330860396709,0.16271814705393073
6,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.488435955902033,14.443189520448215,2.487823096472339,14.441425426895444,9.9981799 10.0023535 9.99574534 10.003229,3.054484104701791,7.483644462871197,2833.483972395559,-2.9143048932578353,0.0499139856729963,0.21995383022410664
7,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.249228075820471,13.97358173111001,2.249727500756548,13.986441520634983,9.99962732 10.0061868 9.99376643 10.0021649,4.505492766097878,12.420364242689885,2833.488734021201,-3.7394862500601533,0.09077660950192123,0.30803341144558516
8,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.4329634819851687,16.618496960826633,2.433558237859291,16.64628449529092,10.0013646 9.99891891 9.99887701 10.002657,1.6221614180943353,3.779955482999142,2833.472287679868,-0.3335682242782134,0.03472983663320149,0.14846753121067202
9,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.3407751432304083,13.729524217007802,2.3406970558452387,13.699031466102063,10.0011876 9.99579158 9.99957657 10.0012057,2.2080234686002886,5.414148301822408,2833.4855681845565,0.9417114241552227,0.06159908759996773,0.24742251901632706
10,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.360947563107307,16.12902665355499,2.359439353153917,16.1577870584705,10.0058904 9.99935215 9.99816697 10.000949,2.9422935063013846,7.723470069507243,2833.4895321316776,0.9390674227147677,0.04819938203382057,0.2264614485212313
11,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.228315248729865,15.157950720077544,2.228612464907641,15.184056706914378,10.0028672 10.0011486 9.99904186 9.9995355,1.4993948749817927,3.825325015558434,2833.48247785631,0.3062367643735797,0.04728584921681506,0.21764621676123586
12,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.305600638973076,13.322640068435085,2.3041002863262294,13.34145132124133,9.99904062 9.99489667 10.0025832 9.99962914,2.74174877987762,7.686563644874411,2833.4874788675943,1.7745105036013342,0.06010955082155674,0.22955656567502647
13,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.3872606928784768,15.210262287826229,2.3864590054281347,15.189976038831205,9.99585763 10.0062907 9.99611969 10.001507,4.302546549425698,10.433085009516674,2833.4948676081435,-3.9551091508482905,0.06468577219068446,0.2752478375819267
14,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.331936648730948,14.07111895021114,2.333056262828008,14.094317051223609,9.99699121 10.0008345 10.0007509 9.99956197,1.5523146830754269,3.8432536212553714,2833.4833683079596,-0.6635711164673097,0.040677213398227836,0.1724023797886609
15,12,2.0,50,2.0,720,120,3.097628407411591e-13,0.00048828125,2.3134363611250017,13.632693315915628,2.3134393146075602,13.605105787353075,10.0053794 9.99542175 10.0045936 9.99552673,4.76436085764378,9.957608703551557,2833.4813013469025,4.756108949171889,0.03909309971263618,0.16763963698118722
0,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.624295474813181,7.759141474962309,1.6242782278373826,7.758232280091406,10.0005004 10.0003387 10.0012131 10.0003911,0.3525955405029077,0.8744538085263542,2833.4856229610514,0.24594201463212784,0.0335252576236898,0.15601707705836798
1,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.5795827052447144,6.94352978320438,1.5794941732920351,6.940596554874739,10.0005276 10.0001588 10.0004069 10.0005865,0.16408902038488257,0.42769276502063747,2833.486303259107,0.04729706757267138,0.03723579447853439,0.17204866604536573
2,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.6099028999240703,7.228234932847912,1.609936441776927,7.226208591591741,9.99953394 10.0002448 9.99992033 9.99946618,0.3139531848232651,0.7786380444496643,2833.48532042417,-0.06418512478711946,0.02545194327031007,0.10085163072248715
3,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.614363150201185,7.602315831543489,1.614437714926759,7.603337368115831,10.0003702 10.0006702 10.0004867 10.00012,0.19953923305251117,0.5501965099945494,2833.485866404772,0.01669504350854112,0.062413328569935894,0.24829496311573607
4,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.5514835568008651,7.256564108997632,1.55149645745104,7.2527076863416795,9.99960796 10.0005193 9.99984001 9.99955129,0.3848157741174089,0.9679901925405687,2833.484837820835,-0.1556488541445411,0.027412177539434066,0.1269147708946594
5,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.6046073439666328,7.802905508582411,1.6045950168292662,7.803869622999307,9.99952778 9.99967847 10.0000984 9.99934803,0.27718834412229776,0.7504035340968329,2833.4847480590065,0.14992749299524988,0.04829172879374445,0.23780969944664498
6,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.6113025272534436,7.955120175412853,1.6112966834098743,7.952721447489821,10.0002315 10.0005875 10.0009244 10.0005653,0.2451024795025642,0.6928970479798124,2833.4843261757132,0.0007566549342641338,0.06433294484158673,0.24042945617097633
7,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.594654768312455,7.577323403866999,1.5945671701692217,7.576452446361759,9.99922621 9.99911158 9.99946903 9.99935831,0.1347326104914449,0.3574442627076735,2833.4844994069954,0.056337409855888865,0.04361825087080648,0.19961665378775972
8,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.564022641068155,7.757417422519739,1.5640549903392684,7.754722368050033,10.0002357 10.000715 9.99987501 10.0003167,0.29851923552130993,0.8400261114314134,2833.48399482105,-0.23025271659848912,0.04010166399705996,0.16936253259880463
9,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.6278762356509435,7.267732690622295,1.6279213733740816,7.266451428743807,9.99946858 9.99891201 9.99891973 9.99911846,0.22579989566228803,0.556569307404331,2833.486832269206,0.08945932272563795,0.026808460397364467,0.149328033660856
10,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.5931926444596725,7.551220393583775,1.5932584594245853,7.551271600612524,9.99894061 9.99887601 9.99888593 9.99954372,0.27945368723948355,0.6677039384861416,2833.485361600532,-0.14829706848029645,0.06524748120763696,0.220358754006722
11,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.5844856515291765,7.412524015864645,1.5844895970348194,7.410722925650797,9.99983417 10.0004462 10.0005262 10.0007481,0.33870403021803663,0.9139353432612296,2833.484748955959,-0.2084750018416237,0.06643055892402878,0.2301786807599182
12,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.618742228519481,7.628312909693203,1.6187291203935366,7.633095802943321,10.0007853 10.0006257 10.0009439 10.0005796,0.1434041330256329,0.36429815146910016,2833.484631327295,0.1309690511068773,0.06165395674389915,0.24924444545704194
13,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.5123744875409106,7.543416484693458,1.5123955429282814,7.5389734392605465,9.99907526 9.99940128 9.99859181 9.99896766,0.28897803412721856,0.809473266254912,2833.486178894084,-0.17546809244306516,0.06930087978931401,0.2508013134741027
14,12,5.0,5,0.0,720,120,3.097628407411591e-13,0.00048828125,1.6092529172555747,7.392069322046959,1.609248967907973,7.390632623449844,10.0001337 9.99965452 10.0000981 9.99925086,0.3612252581365176,0.8828083909282469,2833.483408716017,0.331598791272647,0.0257572035683043,0.11272970859677045
